Feature,log2FC,p_value,student T-test
TG.48.3...NL.16.1.%mol,0.2432798740006099,0.7658354418156565,0.29792803912336435
LPC.17.0...SN1.%mol,0.22913543344278864,0.8559627014745235,0.18157444263299688
TG.52.4...NL.16.1.%mol,0.2229146985681716,0.5605826940780918,0.5822197773841967
PE.P.18.1.22.4.%mol,0.21984882952464346,0.47200945770863434,0.7195545381642459
LPC.15.MHDA...SN1...104_SN1.%mol,0.19178552617910327,0.8354656594367814,0.2077645906309991
LPI.18.1...SN2.%mol,0.1906563595454962,0.9529514474658384,0.059019334314137285
LPE.18.1...SN2.%mol,0.17283415962535997,0.9014607653121665,0.12385554212232006
PI.18.0_22.4.%mol,0.16754925078623728,0.9059167697387223,0.1182278902065931
TG.52.5...NL.18.3.%mol,0.15755140234016451,0.8699436568166046,0.16378260081208768
CER.D17.1.23.0.%mol,0.13282160048101943,0.9671064085839982,0.04125059865920056
LPC.P.18.0.%mol,0.13235266841137516,0.8272494131241174,0.21830209827278807
LPC.19.1...B.%mol,0.12621338391135595,0.8821314306965036,0.1483151548070847
DG.18.2_18.2.%mol,0.12004049953545959,0.9276860578845869,0.09078512157627588
PE.18.0_22.4.%mol,0.0937107656714069,0.9395486168677578,0.07586104318635095
PC.16.1_18.2.%mol,0.09200957360117812,0.9738561583282535,0.03278256575694269
TG.52.3...SIM.%mol,0.06658814940485946,0.9366679035186829,0.07948353669176435
TG.56.7...NL.20.4.%mol,0.05222826859479568,0.966004025769973,0.04263388024640161
GM3.D18.1.18.0.%mol,0.03231467638451946,0.9875231867895042,0.01564289256816418
TG.51.2...NL.15.0.%mol,0.022079209671876043,0.9745358519084761,0.031929983170221464
TG.54.5...NL.18.3.%mol,0.004465444906397664,0.9956636426408922,0.005436543441971985
TG.54.4...SIM.%mol,-0.006154002463576447,0.9931453108210603,-0.008593869899696023
PE.P.18.1.20.4...B.%mol,-0.006615263828209095,0.9880137547233581,-0.01502779225196204
TG.50.4...SIM.%mol,-0.02365558277403501,0.9780392121371875,-0.027535852085754785
PE.18.1_22.6...B.%mol,-0.060478085818214566,0.933271673951859,-0.08375563666086855
PG.34.1.%mol,-0.08068490241269188,0.9586420153128922,-0.051874032138993956
TG.54.3...NL.18.2.%mol,-0.08882006618024008,0.9147493333595957,-0.10708381680433507
TG.50.3...NL.14.0.%mol,-0.1097797547538999,0.8740616342261728,-0.15855229063882606
PC.16.0_20.3...A.%mol,-0.11672859465290131,0.8898678010591614,-0.13851559843970496
AC.12.1.%mol,-0.12515191346977161,0.8957680483906223,-0.13105082625001768
CER.D19.1.16.0.%mol,-0.13279356661074004,0.8977266022723578,-0.1285745730749001
PE.18.0_22.5...N6.%mol,-0.15981965775146634,0.9161854200699391,-0.1052731959790792
PE.16.0_20.3.%mol,-0.1879176430073457,0.7404028291002993,-0.3314348717441752
TG.48.3...NL.14.0.%mol,-0.18994490544964293,0.8876426029642741,-0.14133282138701309
PI..38.5...B.%mol,-0.22962002626523237,0.5472821811908575,-0.6020939833351764
CER.D17.1.22.0.%mol,-0.2666692259543879,0.8498089703136964,-0.18942348075956378
PC.33.1.%mol,-0.267796531733282,0.8980621199775731,-0.1281504484800635
LPC.P.16.0.%mol,-0.27452059108533433,0.9183562124226383,-0.10253691075421327
PC.18.0_22.5...N6.%mol,-0.3138124101307298,0.6791808455123027,-0.4137325885766078
TG.50.4...NL.18.3.%mol,-0.318519099417923,0.77899194323864,-0.2807275707513675
LPE.18.1...SN1.%mol,-0.33378135874225734,0.7790902980713017,-0.2805993031383951
TG.54.2...NL.20.1.%mol,-0.3440039584108803,0.8204413781510083,-0.2270519185649869
PI.15.MHDA_18.1..PI.17.0_18.1.%mol,-0.3561645001787781,0.8183471573997764,-0.2297469249345635
TG.54.3...NL.18.1.%mol,-0.37058189675847863,0.7143628320882097,-0.3661327352546713
TG.52.2...NL.16.0.%mol,-0.3814356896362394,0.6181002420060173,-0.4987391763770632
TG.56.8...NL.20.4.%mol,-0.3876924646314457,0.905097908692296,-0.1192617735433177
PE.38.5...A.%mol,-0.39412929700569777,0.6926184040243811,-0.39544706733572166
TG.48.3...SIM.%mol,-0.39618934564505714,0.730882006009629,-0.3440727320975553
LPC.19.1...A.%mol,-0.41719449623226623,0.7465305587685126,-0.323329042346611
CE.18.0.%mol,-0.41811164243123855,0.49990614524276145,-0.6749443337542891
LPC.P.17.0...A.%mol,-0.4283585549600524,0.7193238940227649,-0.35948937400589376
TG.50.3...SIM.%mol,-0.44979693047147684,0.46205605031633046,-0.7358197979917601
TG.52.4...NL.18.3.%mol,-0.4543716245048923,0.6348812240362827,-0.47504968396936076
PE.P.18.1.18.2...B.%mol,-0.49755969513796217,0.19694264874420372,-1.2913866073758697
TG.48.2...NL.14.0.%mol,-0.5187629323279559,0.7455471691156388,-0.3246284354811839
TG.50.3...NL.18.2.%mol,-0.5191375288853113,0.45397746824096064,-0.7491658531709424
PC.16.0_18.0.%mol,-0.5222415757846086,0.49883807338601693,-0.6766272402372202
PC.38.4...B.%mol,-0.5283125779780509,0.33419631294831564,-0.9662795781237529
PE.P.18.1.22.5...B.%mol,-0.5306246071497185,0.43671541015216153,-0.7781419447272473
TG.48.2...SIM.%mol,-0.5536160855607477,0.6672414502590698,-0.43009625996343975
PE.P.18.0.20.3...B.%mol,-0.5600896405873073,0.9070345812481719,-0.11681675989913341
TG.52.2...NL.18.2.%mol,-0.5629871070803389,0.8488442476449904,-0.19065502508036603
GM3.D18.1.22.0.%mol,-0.6300311021748648,0.196668535254776,-1.2921782973643878
