Feature,log2FC,p_value,student T-test
PC.18.2_18.2.%mol,,0.5101729434291107,-0.6587145252301981
PC.20.0_20.4.%mol,,0.3151473293996385,1.0047922373147102
PC.28.0.%mol,,0.9800515141184994,-0.02500819560910517
PC.31.0...A.%mol,,0.7356622039872338,-0.3376614225867229
PC.31.0...B.%mol,,0.11458237961152529,1.5787793806219819
PC.32.1.%mol,,0.3718749218353362,0.8932152239284267
PC.32.2.%mol,,0.9101036424736201,-0.11292550377634904
PC.33.0...A.%mol,,0.2015533950724469,-1.2776584432195994
PC.33.0...B.%mol,,0.7046281976472943,-0.3791474304493961
PC.33.1.%mol,,0.0552288784596183,-1.9184587995076012
PC.33.2.%mol,,0.02323133885222665,-2.271770370085711
PC.34.5.%mol,,0.10551912772092227,1.619573110295114
PC.35.5.%mol,,0.37553902980649845,0.8863904862966246
PC.38.2.%mol,,0.2850886311182404,1.0693123742462087
PC.38.4...B.%mol,,0.00022346037555675212,-3.699268267761005
PC.38.5...A.%mol,,0.6890694612017677,-0.4001900163860435
PC.38.5...B.%mol,,0.27723189936945153,-1.0869253411180495
PC.38.7..C.%mol,,0.00020184454991854079,-3.725231858562314
PC.39.5..A.%mol,,0.20448449513678335,1.2693908002331167
PC.39.5..B.%mol,,0.2163013065462495,1.2369070605673016
PC.40.7...A.%mol,,0.23004689049800836,-1.200691419470507
PC.44.12.%mol,,0.1214288564780463,-1.5496187469492395
PC.O.16.0.16.0.%mol,,0.32349083720143945,-0.9876114186998125
PC.O.16.0.20.3.%mol,,0.14545896752720075,-1.4564628635637862
PC.O.16.0.20.4.%mol,,0.08166437460011297,1.7421961385984972
PC.O.16.0.22.6.%mol,,0.007124138793315845,2.6944200637840585
PC.O.18.0.18.1.%mol,,0.4669360642914293,-0.7276454413441814
PC.O.18.0.18.2.%mol,,0.02613570918780491,-2.226237439231289
PC.O.18.0.20.4.%mol,,0.8064003464758661,0.24511262865525105
PC.O.18.1.18.1.%mol,,0.23284113395093806,1.1935195741949352
PC.O.34.1.%mol,,0.2168594141158911,1.235404914457243
PC.O.34.4.%mol,,0.05548189959272408,1.9164669899914801
PC.O.35.4.%mol,,0.15431657769708984,1.425116684917101
PC.O.36.0.%mol,,0.8891252838534366,0.1394331106374184
PC.O.38.5.%mol,,0.024087579583953585,2.257856010290602
PC.O.40.5.%mol,,0.16182775141022002,-1.399591024732103
PC.P.15.0.20.4...A.%mol,,0.7259069680455581,0.3506362364644305
PC.P.15.0.20.4...B.%mol,,0.11814811295740116,1.5634264695108382
PC.P.16.0.14.0.%mol,,0.010667745792020225,2.5563719356584125
PC.P.16.0.16.0.%mol,,0.37605311557863585,0.8854362560881697
PC.P.16.0.16.1.%mol,,0.7026149925776914,0.3818605728805327
PC.P.16.0.18.0.%mol,,0.048901411772883145,1.970937790752601
PC.P.16.0.18.1.%mol,,0.2903784511467752,1.0576382891271956
PC.P.16.0.18.2.%mol,,0.297229687919211,1.042729211461062
PC.P.16.0.20.4.%mol,,0.0060655802155410495,2.7478410494554866
PC.P.17.0.20.4...A.%mol,,0.2885965651592332,1.0615545720225867
PC.P.17.0.20.4...B.%mol,,0.009811861652690204,2.5854571770990384
PC.P.18.0.18.2.%mol,,0.38131589326327764,-0.8757135996792447
PC.P.18.0.20.4.%mol,,0.02422074008912837,2.2557307968205373
PC.P.18.0.22.5.%mol,,0.016228336213525124,2.4062624342628465
PC.P.20.0.20.4.%mol,,0.015505513947983803,2.4229219391868058
PC.P.38.5...A.%mol,,0.003762585048088362,2.9016261611445766
LPC.14.0...SN1.%mol,,0.3505017551215167,0.933886896169658
LPC.14.0...SN2.%mol,,0.9308625780843001,0.08677315292937744
LPC.15.MHDA...SN1...104_SN1.%mol,,5.065099008639131e-07,-5.044295379361302
