Lipids,Regions,p_value,FoldChange,r
FA,rh_rostralanteriorcingulate_volume,0.0019282344075182375,-794.7680478164056,0.07886106089754456
AC,rh_rostralanteriorcingulate_volume,0.08570461585762014,-0.6006504788182603,0.043749282649928875
CA,rh_rostralanteriorcingulate_volume,0.11874609964402098,-0.28169834516763365,0.03971894014396934
DXCA,rh_rostralanteriorcingulate_volume,0.18746749293094778,-0.0597386303413251,0.0335626973311812
DG,rh_rostralanteriorcingulate_volume,0.26522134154440036,541.5335513026258,-0.028371255417571028
TG,rh_rostralanteriorcingulate_volume,0.01654584115697337,1760.8756901054346,-0.06098568276060076
UBIQUINONE,rh_rostralanteriorcingulate_volume,0.0213332000908501,-77.52037871331079,-0.05858237487857424
SPH,rh_rostralmiddlefrontal_volume,2.0490776614435176e-06,-0.003921816717804725,0.12050371377079637
S1P,rh_rostralmiddlefrontal_volume,0.006015304533547715,-2.8074637276972396e-05,0.06987906008214322
DHCER,rh_rostralmiddlefrontal_volume,1.2429158053750303e-05,-0.01030175606022635,0.11095786549667395
CER,rh_rostralmiddlefrontal_volume,0.015258933989967544,-1.129139874438228,0.061735612424581546
CER1P,rh_rostralmiddlefrontal_volume,0.40165045018724643,-5.2525571199323534e-05,-0.021358637360528624
HEXCER,rh_rostralmiddlefrontal_volume,0.002645354394491865,-0.21776166645931283,0.07645568122216516
HEX2CER,rh_rostralmiddlefrontal_volume,0.6038405124300953,0.002324256772538454,-0.013215417480384458
HEX3CER,rh_rostralmiddlefrontal_volume,0.3292125021688385,-0.008939281842951834,-0.024847234581334778
GM3,rh_rostralmiddlefrontal_volume,1.7168126413616947e-06,0.05424267764154405,-0.1214020752644978
GM1,rh_rostralmiddlefrontal_volume,0.7190195500193265,0.002108052372014164,-0.00916312035110305
SULFATIDE,rh_rostralmiddlefrontal_volume,0.9255152347082339,0.07199128404719984,0.0023811528029837286
SM,rh_rostralmiddlefrontal_volume,0.010561786826449643,2.8993211354284236,0.06505444806551917
PA,rh_rostralmiddlefrontal_volume,0.00010067161740672275,0.0001938224561591694,0.09880936337494456
PC,rh_rostralmiddlefrontal_volume,0.20468039474619754,20.637326020616126,0.03229586589139943
LPC,rh_rostralmiddlefrontal_volume,0.8138894852555278,3.237730600192208,0.005995862986561635
PE,rh_rostralmiddlefrontal_volume,0.6785718927853883,9.488065259562452,0.010554779843265081
LPE,rh_rostralmiddlefrontal_volume,0.2992444433819626,0.1997546621098679,-0.026434597280241626
PI,rh_rostralmiddlefrontal_volume,0.6568426714573974,3.484524315967162,-0.011315342061102332
PIP1,rh_rostralmiddlefrontal_volume,6.057381902809373e-08,0.00019030604969935808,0.13731920673383702
LPI,rh_rostralmiddlefrontal_volume,0.38477415313351604,0.0031798701794519334,-0.022134079901007398
PS,rh_rostralmiddlefrontal_volume,0.10718621083631022,-0.04150017521718317,0.04101407901815436
PG,rh_rostralmiddlefrontal_volume,0.5114365309479112,-0.005116726059311899,0.016722468999212134
CE,rh_rostralmiddlefrontal_volume,0.03165073340423534,14.140748325890304,0.05468873213192
COH,rh_rostralmiddlefrontal_volume,0.16041863515236776,5.093670074453126,0.03573986622047515
DE,rh_rostralmiddlefrontal_volume,0.16376613230753095,-0.07449895391264562,0.03545617779421322
DEDE,rh_rostralmiddlefrontal_volume,0.5575304865480214,0.002051117895174091,-0.014937640843607087
METHYL,rh_rostralmiddlefrontal_volume,0.035898381021133394,1.2607144407473543,0.05339979293715516
DIMETHYL,rh_rostralmiddlefrontal_volume,0.003114311545106681,0.5491462978684184,0.07518829436701154
FA,rh_rostralmiddlefrontal_volume,0.08020924857468259,-6.1623741342121985,0.044536899655968534
AC,rh_rostralmiddlefrontal_volume,0.4097238825713459,-0.07478649640627544,-0.02099460030663843
CA,rh_rostralmiddlefrontal_volume,0.1452593343824809,0.0011602075698806996,0.037083783373180586
DXCA,rh_rostralmiddlefrontal_volume,0.0809969341080948,0.0007209567908162736,0.044421372592810544
DG,rh_rostralmiddlefrontal_volume,0.10511479766147461,-13.177458213586466,-0.0412576926825161
TG,rh_rostralmiddlefrontal_volume,0.0003216683216397843,-35.68405256159744,-0.09142843762489151
UBIQUINONE,rh_rostralmiddlefrontal_volume,0.002021000248279372,-0.5056321582317949,-0.07850765770357976
SPH,rh_superiorfrontal_volume,9.37659028824749e-06,-0.0018480271035446003,0.11250076378802769
S1P,rh_superiorfrontal_volume,0.11762834212627547,-0.018886611865681923,0.03983972652893879
DHCER,rh_superiorfrontal_volume,4.6503738083540655e-05,0.00886366304908726,0.10344895370116948
CER,rh_superiorfrontal_volume,0.07848847342078566,-0.10115473488856239,0.04479251974763471
CER1P,rh_superiorfrontal_volume,0.9691516872973052,1.577661771829578e-05,-0.000984980680038731
HEXCER,rh_superiorfrontal_volume,0.060913928072427306,0.05890386554631249,0.04770657059427386
HEX2CER,rh_superiorfrontal_volume,0.12662249914460239,0.028677541535599795,-0.03889209908149728
HEX3CER,rh_superiorfrontal_volume,0.26395090416522743,-0.002499348401610567,-0.02844677171687104
GM3,rh_superiorfrontal_volume,1.8112511044818345e-06,-0.04804045651585628,-0.12113084096499321
GM1,rh_superiorfrontal_volume,0.055363701498976674,-0.00017787498119237408,-0.04877167596554543
SULFATIDE,rh_superiorfrontal_volume,0.013890079710430167,-0.016670976816541797,0.0625970255133622
SM,rh_superiorfrontal_volume,5.8514523873569534e-05,-0.8100186544234848,0.10208916834386157
PA,rh_superiorfrontal_volume,0.006963893619841677,-0.00022881772442716238,0.06865126107495126
PC,rh_superiorfrontal_volume,0.12858038344711473,-5.950985382247117,0.03869280874034574
LPC,rh_superiorfrontal_volume,0.9306401966655814,-4.369808746350209,-0.002216887036900387
PE,rh_superiorfrontal_volume,0.0745920482978419,-3.131284022130886,0.04538863176941823
LPE,rh_superiorfrontal_volume,0.1317071704957746,-0.1364336061694708,-0.038379367508415835
PI,rh_superiorfrontal_volume,0.6052036808841964,-0.43461570308793596,0.013165663669179031
PIP1,rh_superiorfrontal_volume,0.0005521830701789221,1.6627386786763874e-05,0.0878051944297628
LPI,rh_superiorfrontal_volume,0.050188415027201345,0.018439983180160886,-0.04984819986976755
PS,rh_superiorfrontal_volume,0.46459560372892406,0.009653816500565253,0.01862457821899166
PG,rh_superiorfrontal_volume,0.2963445357619428,0.0005132110020058441,0.02659368724990673
CE,rh_superiorfrontal_volume,0.2432636869202612,5.303180092444884,0.02971351626716173
COH,rh_superiorfrontal_volume,0.8496494316177367,0.11223203086424285,0.004828203381471255
DE,rh_superiorfrontal_volume,0.9178984519441125,-0.09245299063588741,0.002625471649857529
DEDE,rh_superiorfrontal_volume,0.05843153115638497,-0.0038276818946698563,-0.04817254541145496
METHYL,rh_superiorfrontal_volume,0.005451453512208709,-0.11105561960298216,0.07069426046541999
DIMETHYL,rh_superiorfrontal_volume,0.0008260035854856348,-0.03547393202013332,0.0850155461558239
FA,rh_superiorfrontal_volume,0.18810929188899475,14.212741420181779,0.03351396175777711
AC,rh_superiorfrontal_volume,0.269431625900239,0.010743999185672844,-0.028122755292297612
CA,rh_superiorfrontal_volume,0.9954916054340713,-0.0005048510314511546,-0.0001439170965759254
DXCA,rh_superiorfrontal_volume,0.7921962302947836,-0.00022212056916608215,-0.006710233564890828
DG,rh_superiorfrontal_volume,0.36954863000728644,4.2483874027813835,-0.02285169703078126
TG,rh_superiorfrontal_volume,0.0037183538057130004,-13.751493366656119,-0.0737905684075842
UBIQUINONE,rh_superiorfrontal_volume,0.001431187707990637,0.32641382561774646,-0.08107181884601498
SPH,rh_superiorparietal_volume,5.624145145367191e-08,0.0024380354056042406,0.1376520854149846
S1P,rh_superiorparietal_volume,0.0005670946371911877,0.01680755966337265,0.0876230576281773
DHCER,rh_superiorparietal_volume,1.8577475917940154e-08,-0.015112866005428981,0.14253020756786489
CER,rh_superiorparietal_volume,0.019767106860642043,-0.13209639620306138,0.05931156827252861
CER1P,rh_superiorparietal_volume,0.86416089894208,0.00013548361604051316,-0.0043573784762798475
HEXCER,rh_superiorparietal_volume,0.1758156876826683,-0.21666397399207804,0.0344697461184986
HEX2CER,rh_superiorparietal_volume,0.14644168046007078,0.013195395168348011,-0.03697522076697971
HEX3CER,rh_superiorparietal_volume,0.088138160061081,-0.1745766810193237,-0.04341348595402234
GM3,rh_superiorparietal_volume,2.5366216476034875e-08,-0.0005851241509086326,-0.14117530949074075
GM1,rh_superiorparietal_volume,0.17960740368311687,-0.0007182844537012383,-0.034169806336819694
SULFATIDE,rh_superiorparietal_volume,0.904017763341542,-0.07449929839984776,-0.003071351501634882
SM,rh_superiorparietal_volume,0.0020619111505580275,-5.441081741745256,0.07835650744028237
PA,rh_superiorparietal_volume,7.884988237137272e-05,-0.002024540380911543,0.10029841762828998
PC,rh_superiorparietal_volume,0.2331868669859612,12.063527450967792,0.03035802309367765
LPC,rh_superiorparietal_volume,0.879420237977773,4.352050331123574,-0.0038638853447904246
PE,rh_superiorparietal_volume,0.018824692601045866,-4.89274735082701,0.05977503345740772
LPE,rh_superiorparietal_volume,0.5096669906307142,0.16904071098126724,-0.016792593256022427
PI,rh_superiorparietal_volume,0.07354680918410082,-3.5454550138355354,0.045552854581627195
PIP1,rh_superiorparietal_volume,0.003924785639146119,-0.00021642622961531358,0.07336004503702227
LPI,rh_superiorparietal_volume,0.7129275504202519,-0.0734732901584719,-0.009370883377422166
PS,rh_superiorparietal_volume,0.047796206923070635,0.03078284627587294,0.05037751718240631
PG,rh_superiorparietal_volume,0.014271619824470108,-0.004970427455257857,0.06234966194575009
CE,rh_superiorparietal_volume,0.7668836890106847,53.788173062660505,0.00755055329833347
COH,rh_superiorparietal_volume,0.6751007918213661,-18.391152131589603,-0.010675627901033337
DE,rh_superiorparietal_volume,0.40567017547519657,0.10364261284765053,-0.021176844497994493
DEDE,rh_superiorparietal_volume,1.146920773071042e-05,0.002657952778973518,-0.1113999587533763
METHYL,rh_superiorparietal_volume,0.2406065758355277,1.2472709309348695,-0.029881608431031867
DIMETHYL,rh_superiorparietal_volume,0.6143717436804081,0.43651422771329995,-0.012832330271814936
FA,rh_superiorparietal_volume,0.24260020690482847,-11.273966052961802,0.02975536749112692
AC,rh_superiorparietal_volume,0.06941340883760566,-0.0029657487471929957,-0.0462215820005821
CA,rh_superiorparietal_volume,0.4247617899915535,0.0015423596600655186,0.02032769698436447
DXCA,rh_superiorparietal_volume,0.40356326887538285,0.00031420752607763626,0.021271994691403107
DG,rh_superiorparietal_volume,0.38201930116230165,-12.215489595074173,0.022262612006047386
TG,rh_superiorparietal_volume,0.02157248828975491,-8.187403795619582,-0.05847509390939151
UBIQUINONE,rh_superiorparietal_volume,0.022925737770593736,-2.1228537377487813,-0.057887162179858405
SPH,rh_superiortemporal_volume,0.00010574359307575486,0.0013194075735361885,0.09850729161115356
S1P,rh_superiortemporal_volume,0.0748894585447585,0.01851842575614905,0.04534224758336611
DHCER,rh_superiortemporal_volume,1.723840872210226e-05,0.01735407446667334,0.10914148442341096
CER,rh_superiortemporal_volume,0.1817558840301281,-0.081161592600427,0.034001935923909904
CER1P,rh_superiortemporal_volume,0.0612209524746378,-0.00029586360551744646,-0.0476500370117954
HEXCER,rh_superiortemporal_volume,0.1604186797603787,-0.09801108958315399,-0.03573986241047977
HEX2CER,rh_superiortemporal_volume,0.003978746571491382,-0.04079710349255721,-0.0732508985548881
HEX3CER,rh_superiortemporal_volume,0.3868327354304046,-0.08692314173741174,-0.022038400039135566
GM3,rh_superiortemporal_volume,2.6057861243352854e-11,-0.014676032636601633,-0.16859847339353762
GM1,rh_superiortemporal_volume,0.023674704515870663,0.0009353956071093723,-0.05757460464087517
SULFATIDE,rh_superiortemporal_volume,0.221046659413728,-0.040447174148753734,0.031161284479455174
SM,rh_superiortemporal_volume,8.90266496695871e-06,-3.236183512892535,0.11278253981990384
PA,rh_superiortemporal_volume,0.00032335075585941713,-0.0021825633543656304,0.09139407591730271
PC,rh_superiortemporal_volume,0.6263593497728915,-4.523572986687323,0.012399762135909277
LPC,rh_superiortemporal_volume,0.03208277894015556,1.9681872048552418,-0.05455108912712574
PE,rh_superiortemporal_volume,0.00017307590553344455,-6.026233978665009,0.09543110653165668
LPE,rh_superiortemporal_volume,0.0014539131864835396,0.083487605913079,-0.0809563043392483
PI,rh_superiortemporal_volume,0.11557799094440917,0.10805682616942948,0.04006365015945804
PIP1,rh_superiortemporal_volume,1.498202575878481e-06,-0.00027349084331287216,0.12208937636436702
LPI,rh_superiortemporal_volume,0.4189866482401605,0.03861113527861961,-0.020582144245759163
PS,rh_superiortemporal_volume,0.08631312064262847,-0.001806081811749072,0.043664603034388356
PG,rh_superiortemporal_volume,0.9510300151222973,0.011005641461266032,-0.0015641946484085724
CE,rh_superiortemporal_volume,0.7521079528640776,-31.688930936876222,0.008044838226322062
COH,rh_superiortemporal_volume,0.921468978584715,-2.634497880458669,0.0025109133849849823
DE,rh_superiortemporal_volume,0.9083697063677872,-0.14768858871336601,0.0029314622331167964
DEDE,rh_superiortemporal_volume,1.237028006020783e-07,-0.0033395646480213733,-0.13407505143437498
METHYL,rh_superiortemporal_volume,0.01614824190903836,-0.401557222711378,0.06121174124479065
DIMETHYL,rh_superiortemporal_volume,0.004082765493749871,-0.14308830052133942,0.07304423621477034
FA,rh_superiortemporal_volume,0.0022199163976866455,-0.43962423074208407,0.07779742926134739
AC,rh_superiortemporal_volume,0.04278045676738127,0.03580195143941568,-0.05156391337694575
CA,rh_superiortemporal_volume,0.029733629885492937,-0.0007857372282547122,0.055319632492397235
DXCA,rh_superiortemporal_volume,0.30485219204423053,-0.00010219771925997331,0.026129843202621267
DG,rh_superiortemporal_volume,0.5931800297782859,12.87730032059433,-0.01360627352559312
TG,rh_superiortemporal_volume,0.0013973719302579543,35.697904300582465,-0.08124687184436243
UBIQUINONE,rh_superiortemporal_volume,0.02850898344555144,-0.07510504626291965,-0.055741192085484115
SPH,rh_supramarginal_volume,0.00011633822622605477,0.006264427179792997,0.0979180522176946
S1P,rh_supramarginal_volume,0.06850374224985079,0.018534734114740315,0.04637311966728497
DHCER,rh_supramarginal_volume,1.8958266959564125e-05,0.013874677501610845,0.10860804621594815
CER,rh_supramarginal_volume,0.4613095083766096,-0.17174844486083343,0.018761869498387793
CER1P,rh_supramarginal_volume,0.003948901659911151,-0.00019781044338306313,-0.0733110985070013
HEXCER,rh_supramarginal_volume,0.44713815166736315,0.0430959770108033,-0.019360314830329562
HEX2CER,rh_supramarginal_volume,0.007603776488986985,0.06994939579893758,-0.06790530030560746
HEX3CER,rh_supramarginal_volume,0.00011463814777372182,0.03548116880802329,-0.09800910816262233
GM3,rh_supramarginal_volume,2.1370939274587705e-09,-0.03674876432629481,-0.15160713519943714
GM1,rh_supramarginal_volume,0.00601162244205478,0.0016770536059354216,-0.0698841561857325
SULFATIDE,rh_supramarginal_volume,0.5424983134702582,0.0026141974034618624,0.015511274982737619
SM,rh_supramarginal_volume,0.006421618566818339,2.939090890910924,0.06933325203768402
PA,rh_supramarginal_volume,0.02587609906741528,-0.0006880780461257939,0.05670309203755343
PC,rh_supramarginal_volume,0.18007339240772147,-3.966044048644416,0.03413327050631131
LPC,rh_supramarginal_volume,0.937309105277691,-1.1433180603664401,-0.0020032713613476263
PE,rh_supramarginal_volume,0.03918810435734537,3.9544209452954626,0.0524880986933342
LPE,rh_supramarginal_volume,0.20406830203142423,-0.04449765055003673,-0.03233955304570489
PI,rh_supramarginal_volume,0.054854911546637075,-1.2613543515559096,0.0488736965159811
PIP1,rh_supramarginal_volume,0.00011515215313062633,0.002274053846204265,0.09798144466322219
LPI,rh_supramarginal_volume,0.13406022990610686,-0.07808183949952117,-0.038147266706558616
PS,rh_supramarginal_volume,0.1634238296256009,0.03963100298326733,0.03548498500818098
PG,rh_supramarginal_volume,0.014903426565682394,0.004131679284296457,0.06195257525365667
CE,rh_supramarginal_volume,0.8950673872603941,-33.522661739678014,-0.0033593491860714284
COH,rh_supramarginal_volume,0.5589003974237773,3.555480385212638,0.014885743276695425
DE,rh_supramarginal_volume,0.8993831523636272,-0.4027363459809642,0.0032204288203620925
DEDE,rh_supramarginal_volume,0.00022420342459553434,-0.008788140744773425,-0.09377842656615841
METHYL,rh_supramarginal_volume,0.8511064448685695,0.5693395716009546,0.004780858711028779
DIMETHYL,rh_supramarginal_volume,0.6606559330281256,0.1408048527568253,0.011181158895907487
FA,rh_supramarginal_volume,0.7452630828213823,-2.7591026637687768,-0.008274834720331402
AC,rh_supramarginal_volume,0.00375131156643439,0.020795043294968396,-0.07372040017910098
CA,rh_supramarginal_volume,0.08017434608479686,-0.0005241493542266865,0.04454203994618242
DXCA,rh_supramarginal_volume,0.03930873775984872,0.0003963521700378666,0.05245592124776914
DG,rh_supramarginal_volume,0.18796826785580023,3.375526462581712,0.033524660021150135
TG,rh_supramarginal_volume,0.21048258820935228,27.95331120503906,-0.03188637846444061
UBIQUINONE,rh_supramarginal_volume,0.0009778760576382936,0.08361137694252943,-0.0838219526502795
SPH,rh_transversetemporal_volume,0.0012264143123329528,0.06364678775084108,0.08219647922387925
S1P,rh_transversetemporal_volume,0.4042071354045454,0.09192079508793582,0.021242885544391712
DHCER,rh_transversetemporal_volume,0.00011321474334128282,-0.01673972839159972,0.09808632946574414
CER,rh_transversetemporal_volume,0.9661814629376927,-25.730976492075108,-0.0010798736665037036
CER1P,rh_transversetemporal_volume,0.13720391817720465,-0.006074102914265911,-0.0378420412672992
HEXCER,rh_transversetemporal_volume,0.2380577442987173,3.4255160252567953,-0.030044082821465756
HEX2CER,rh_transversetemporal_volume,0.33859874335152057,-1.0001233492333963,-0.02436954115662044
HEX3CER,rh_transversetemporal_volume,0.049446435664807484,2.2249787020078347,-0.05001007030437229
GM3,rh_transversetemporal_volume,0.0007199505555091361,1.6374208319016732,-0.08597647186299386
GM1,rh_transversetemporal_volume,0.4828054382118012,0.012415609283149468,-0.017873325706528886
SULFATIDE,rh_transversetemporal_volume,0.07501637927023957,-0.18664505087508573,0.04532249873877158
SM,rh_transversetemporal_volume,0.0013131422041360713,23.63293990565028,0.08170047775026214
PA,rh_transversetemporal_volume,0.11746956567345261,-0.02897755251514979,0.03985695701500287
PC,rh_transversetemporal_volume,0.7282760103247132,-442.01019392785156,0.008848592701675328
LPC,rh_transversetemporal_volume,0.10786041887029019,-102.69976056289548,-0.0409355913248257
PE,rh_transversetemporal_volume,0.1358986587325028,-95.83831428591266,0.03796810896604198
LPE,rh_transversetemporal_volume,0.12387329413023547,-21.402851045696178,-0.03917602322250469
PI,rh_transversetemporal_volume,0.0046516392374719405,-21.482331077479714,0.07199196752919305
PIP1,rh_transversetemporal_volume,4.098430460325266e-08,-0.08487191598952515,0.13906288783551887
LPI,rh_transversetemporal_volume,0.05831923819266817,-3.6371930996424164,-0.048194009450097185
PS,rh_transversetemporal_volume,0.4760380815517772,-0.6095556535771177,0.0181506693231199
PG,rh_transversetemporal_volume,0.27376566679994246,0.39110169342116374,0.027869715994529483
CE,rh_transversetemporal_volume,0.7762282717240065,-1634.0257156444939,0.007239425819164233
COH,rh_transversetemporal_volume,0.18972814610770397,30.22622072077697,0.03339157465932392
DE,rh_transversetemporal_volume,0.20846047851331598,-0.7016880051812647,0.032028148857098905
DEDE,rh_transversetemporal_volume,0.4099266108890666,0.01905854417341274,-0.020985514388685258
METHYL,rh_transversetemporal_volume,0.04327617667150816,56.14820464286336,0.05144158513152123
DIMETHYL,rh_transversetemporal_volume,0.017165693287605664,26.40424601399152,0.06064259146185515
FA,rh_transversetemporal_volume,0.03828146076479936,-1396.3917960955755,0.05273266185643034
AC,rh_transversetemporal_volume,0.10099024086056221,-3.103387971243381,-0.041754342094923874
CA,rh_transversetemporal_volume,0.6277977368809121,0.04679432736984326,0.012348100240620226
DXCA,rh_transversetemporal_volume,0.5099583546445028,0.013486709786862469,0.016781038195195153
DG,rh_transversetemporal_volume,0.22324099775325748,528.37008245716,-0.03101380545179515
TG,rh_transversetemporal_volume,0.03399557420858546,2960.7592656449565,-0.05396013018596979
UBIQUINONE,rh_transversetemporal_volume,0.02715884855613069,48.77346950002562,-0.05622440835387795
SPH,rh_insula_volume,0.00027591483436747874,0.0797335248443361,0.09243389477552884
S1P,rh_insula_volume,0.0945953483579454,0.9145345382551134,0.04255730891377753
DHCER,rh_insula_volume,6.979603845994708e-05,-0.1397338622694998,0.10103422520193692
CER,rh_insula_volume,0.0856314017214543,9.456078894899802,0.04375950382149506
CER1P,rh_insula_volume,0.081425430322824,-0.0018623894210287174,-0.0443589087996488
HEXCER,rh_insula_volume,0.6403713322420149,1.4557212728962428,0.011898625433664546
HEX2CER,rh_insula_volume,0.2708744976232006,1.2327649921835082,-0.028038207150122122
HEX3CER,rh_insula_volume,0.9045982333475919,0.6554621322813499,0.003052687560495372
GM3,rh_insula_volume,1.2764153826143202e-05,-1.4790774639402346,-0.11081122241135402
GM1,rh_insula_volume,0.6233972889479801,0.026093225837236445,-0.012506310200241948
SULFATIDE,rh_insula_volume,0.40403268911794127,0.46708854740374295,0.021250769504900777
SM,rh_insula_volume,0.013130104355852606,-79.99191989943922,0.06310814564909674
PA,rh_insula_volume,0.10038058768202085,0.011142763237414284,0.04182911409540809
PC,rh_insula_volume,0.18307503119831842,262.0538903343894,-0.03389959274147751
LPC,rh_insula_volume,0.004766138235378303,149.02524218576522,-0.07179436687868658
PE,rh_insula_volume,0.024459766471793185,-49.13366890003906,0.057256052855197886
LPE,rh_insula_volume,0.001266664676507798,11.17179429032109,-0.0819623927672511
PI,rh_insula_volume,0.9244838914450638,16.25877701223161,-0.0024142212581188707
PIP1,rh_insula_volume,1.609026331882887e-06,0.003938557029551523,0.12172973130381631
LPI,rh_insula_volume,0.0015365122287913364,0.4730451373550884,-0.08054999886619685
PS,rh_insula_volume,0.07328488660365737,0.2554496299965534,0.04559430508063855
PG,rh_insula_volume,0.4130167059356008,0.05033976346761933,0.020847350614857096
CE,rh_insula_volume,0.12694190388602808,-91.09263331560976,0.03885942457685978
COH,rh_insula_volume,0.5400820698646401,95.00641597168614,0.015604210080421916
DE,rh_insula_volume,0.5405215802800416,-4.730553834775393,0.015587289933767864
DEDE,rh_insula_volume,0.019799233788253157,-0.031187394847982403,-0.059296111436341524
METHYL,rh_insula_volume,0.10996039059408586,-16.055390067148622,0.04069358398384192
DIMETHYL,rh_insula_volume,0.0938281350579017,-6.085377667344003,0.04265653381803446
FA,rh_insula_volume,0.07694205599883976,-240.64915444784808,0.04502615615960787
AC,rh_insula_volume,0.23769140627931692,0.15553215023934724,-0.030067535560602102
CA,rh_insula_volume,0.2573880583180472,0.01011719146109655,0.02884092263774388
DXCA,rh_insula_volume,0.1644318197848268,0.009778571340438384,0.035400284984428564
DG,rh_insula_volume,0.13541159227016736,176.0998773982541,-0.038015391276350285
TG,rh_insula_volume,0.01159490293687612,-67.92813227124357,-0.06422587933336626
UBIQUINONE,rh_insula_volume,0.11600865322376439,-15.44969641534968,-0.04001635935664573
SPH,lh_caudalanteriorcingulate_volume,0.0010066644558194226,-0.02015346137848864,0.08361525403220069
S1P,lh_caudalanteriorcingulate_volume,0.2538963249324918,-0.2688333145526461,0.029053471706784035
DHCER,lh_caudalanteriorcingulate_volume,0.0012682565306499423,0.36783435982856355,0.08195327667757682
CER,lh_caudalanteriorcingulate_volume,0.1942142310134554,4.8940949331017665,0.033056388154584074
CER1P,lh_caudalanteriorcingulate_volume,0.2271543573232034,0.001241545719433342,-0.030753343207792824
HEXCER,lh_caudalanteriorcingulate_volume,0.5077223720632452,1.3209631043331764,0.016869802612816
HEX2CER,lh_caudalanteriorcingulate_volume,0.3356373865216515,0.49550928326843885,-0.024519322189994922
HEX3CER,lh_caudalanteriorcingulate_volume,0.6176125574017279,0.08436930825681645,-0.012715026744593327
GM3,lh_caudalanteriorcingulate_volume,0.0026751179594998284,-0.2946118797438188,-0.07636937282055345
GM1,lh_caudalanteriorcingulate_volume,0.8961672857683657,-0.014040289955523403,0.003323935184036159
SULFATIDE,lh_caudalanteriorcingulate_volume,0.23918042265829711,1.2249641935830915,0.029972367779369683
SM,lh_caudalanteriorcingulate_volume,0.04971416474569511,84.87407017522426,0.04995142923921195
PA,lh_caudalanteriorcingulate_volume,0.40237148645599075,-0.005687487128088356,0.021325948478073363
PC,lh_caudalanteriorcingulate_volume,0.719040524812043,-23.255234768576567,0.00916240608087385
LPC,lh_caudalanteriorcingulate_volume,0.6177395650262345,34.11910791598486,0.012710435113599653
PE,lh_caudalanteriorcingulate_volume,0.46639255069500685,-12.051212465516029,-0.018549731101953622
LPE,lh_caudalanteriorcingulate_volume,0.1642921242840383,1.1980399134915782,-0.03541200003491943
PI,lh_caudalanteriorcingulate_volume,0.7862334183887472,-23.39896854133202,-0.006907495799889198
PIP1,lh_caudalanteriorcingulate_volume,0.08066630923589184,-0.01012376226830456,0.044469752681730736
LPI,lh_caudalanteriorcingulate_volume,0.8308816852155593,-0.6705130034808898,-0.005439601846530328
PS,lh_caudalanteriorcingulate_volume,0.6946262297470782,-0.21128354287981851,0.009998866182589225
PG,lh_caudalanteriorcingulate_volume,0.3078688381330485,0.00012164280382269332,-0.02596743980995615
CE,lh_caudalanteriorcingulate_volume,0.10089557624086058,31.93940808294085,0.04176592879747765
COH,lh_caudalanteriorcingulate_volume,0.814396614926922,27.826693210610905,0.005979221347086423
DE,lh_caudalanteriorcingulate_volume,0.38643868923202557,3.160521443033275,0.022056690642349892
DEDE,lh_caudalanteriorcingulate_volume,0.02033310323307048,0.02316251452637262,-0.05904240705855457
METHYL,lh_caudalanteriorcingulate_volume,0.03286849142990856,7.83830796505975,0.05430479005250662
DIMETHYL,lh_caudalanteriorcingulate_volume,0.004698618776148252,2.3318727287514527,0.07191036452124676
FA,lh_caudalanteriorcingulate_volume,0.07846981926164415,118.74618466311044,0.04479531565901127
AC,lh_caudalanteriorcingulate_volume,0.8034384148495384,0.7325557420991406,0.0063393995752651115
CA,lh_caudalanteriorcingulate_volume,0.2964415934672552,-0.01033727059196688,0.026588345852818603
DXCA,lh_caudalanteriorcingulate_volume,0.7403810473197409,-0.0055641314926689845,0.008439289202175317
DG,lh_caudalanteriorcingulate_volume,0.15387991894483508,-18.9489593444923,-0.03630716390952666
TG,lh_caudalanteriorcingulate_volume,0.009769555543741799,-187.56567950086486,-0.06574013549590711
UBIQUINONE,lh_caudalanteriorcingulate_volume,0.3959715460817871,-0.009563258115758033,-0.0216173369423424
SPH,lh_caudalmiddlefrontal_volume,7.1704182477502304e-06,-0.005588712037653901,0.11395103449012657
S1P,lh_caudalmiddlefrontal_volume,0.08377087819198693,0.0037537232259881982,0.044021645552215306
DHCER,lh_caudalmiddlefrontal_volume,2.146622926566667e-05,0.015783279202385446,0.10790743507783994
CER,lh_caudalmiddlefrontal_volume,0.00018342029810274627,0.8300772620458433,0.09506270863874712
CER1P,lh_caudalmiddlefrontal_volume,0.3005100982026684,0.0001483729408385599,-0.026365485266661163
HEXCER,lh_caudalmiddlefrontal_volume,0.07139109197508844,0.14295806402628602,0.04589766625554502
HEX2CER,lh_caudalmiddlefrontal_volume,0.7560565149901196,-0.010699403072545077,-0.007912460108184529
HEX3CER,lh_caudalmiddlefrontal_volume,0.03356584085429373,0.07419195814659597,-0.05409037337906639
GM3,lh_caudalmiddlefrontal_volume,1.34822562891552e-05,0.1193464118944567,-0.11050885582625258
GM1,lh_caudalmiddlefrontal_volume,0.11504996546354074,-0.00010011353313355729,-0.04012182162288737
SULFATIDE,lh_caudalmiddlefrontal_volume,0.09623119443009016,0.18225266591865283,0.04234787474282756
SM,lh_caudalmiddlefrontal_volume,0.022745859085768313,14.170622011067021,0.05796354653586389
PA,lh_caudalmiddlefrontal_volume,0.0013216037035362472,-0.00039916481448606933,0.08165371646629199
