Lipids,rh_caudalanteriorcingulate_volume,rh_caudalmiddlefrontal_volume,rh_cuneus_volume,rh_entorhinal_volume,rh_fusiform_volume,rh_inferiorparietal_volume,rh_inferiortemporal_volume,rh_isthmuscingulate_volume,rh_lateraloccipital_volume,rh_lateralorbitofrontal_volume,rh_lingual_volume,rh_medialorbitofrontal_volume,rh_middletemporal_volume,rh_parahippocampal_volume,rh_paracentral_volume,rh_parsopercularis_volume,rh_parsorbitalis_volume,rh_parstriangularis_volume,rh_pericalcarine_volume,rh_postcentral_volume,rh_posteriorcingulate_volume,rh_precentral_volume,rh_precuneus_volume,rh_rostralanteriorcingulate_volume,rh_rostralmiddlefrontal_volume,rh_superiorfrontal_volume,rh_superiorparietal_volume,rh_superiortemporal_volume,rh_supramarginal_volume,rh_transversetemporal_volume,rh_insula_volume,rh_temporalpole_volume,lh_caudalanteriorcingulate_volume,lh_caudalmiddlefrontal_volume,lh_cuneus_volume,lh_entorhinal_volume,lh_fusiform_volume,lh_inferiorparietal_volume,lh_inferiortemporal_volume,lh_isthmuscingulate_volume,lh_lateraloccipital_volume,lh_lateralorbitofrontal_volume,lh_lingual_volume,lh_medialorbitofrontal_volume,lh_middletemporal_volume,lh_parahippocampal_volume,lh_paracentral_volume,lh_parsopercularis_volume,lh_parsorbitalis_volume,lh_parstriangularis_volume,lh_pericalcarine_volume,lh_postcentral_volume,lh_posteriorcingulate_volume,lh_precentral_volume,lh_precuneus_volume,lh_rostralanteriorcingulate_volume,lh_rostralmiddlefrontal_volume,lh_superiorfrontal_volume,lh_superiorparietal_volume,lh_superiortemporal_volume,lh_supramarginal_volume,lh_transversetemporal_volume,lh_insula_volume,lh_frontalpole_volume,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus-Proper,Left-Caudate,Left-Putamen,Left-Pallidum,Brain-Stem,Left-Hippocampus,Left-Amygdala,Left-Accumbens-area,Left-VentralDC,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus-Proper,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,WM-hypointensities,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior
SULFATIDE,-0.1312141102167431,0.018368402464779356,-0.08197555522873769,-0.02579284978887639,-0.029610468156924707,-0.04121666164026184,-0.032342614410131906,-0.002949674062403351,-0.04814560168503479,-0.13263157421470123,-0.040315702031796415,-0.04965409479129384,-0.05585239098316585,0.01912306189886294,-0.07317979667283749,-0.08573721206560699,-0.09561756550472991,-0.08621089429395112,-0.02026677245623577,-0.0002075761376931028,-0.09124787929383077,-0.05153004953743216,-0.0012940716721105963,-0.059019667934494494,-0.039155605847962655,-0.08852370195786678,0.0065468084835996285,-0.04679367801251913,-0.013291909680405611,-0.03266575021228528,-0.07056162560406136,0.027326643792933192,-0.06287429748656972,-0.03247679922454449,0.010424590998225753,-0.009327941010066627,-0.020270355668940643,-0.021101983190837656,-0.0036289049069310945,-0.08587530869259796,-0.05250715425082077,-0.11803389535394178,-0.04909499207523216,-0.06391213245755557,-0.026219274027626787,0.026174107750069564,-0.053965143397455506,-0.073558205023123,-0.10418605997365088,-0.07942095710580471,0.01030622334838031,-0.03191392876705689,-0.014278511759343632,-0.07235631170436407,-0.0010000160623012536,-0.05078409509146574,-0.05630498970638967,-0.07945715513164496,0.009766109534968492,-0.04261864167742731,-0.016277126459734597,-0.003342535765483334,-0.07933955731620555,0.013233832411817865,0.07717954966002454,0.0077748559607299485,0.043683774460378334,-0.05964592672248083,0.0020363427853373655,0.02319392699639048,0.05616376271012087,0.0289942624944622,0.01898383025728634,-0.032352079216995705,0.0038579861486326343,0.09905929727932139,0.012706935566014498,0.014490500603694079,-0.10341057306172952,-0.009730995676449158,-0.00820460651609733,0.00921009312764673,-0.004216087628804947,-0.010002462015595948,0.009015179436023759,0.0003826456319315659,0.011755600459823243,0.09480061728451615,0.03862821696238187,0.025389459351152128,-0.04141103048217892
SM,-0.12638636959993105,-0.00890315122778942,-0.04958186412657495,-0.02254239676697297,-0.054910304820674306,-0.00229360312473984,-0.10460445219013656,-0.007630468842376303,-0.06287459099569306,-0.10240071329867444,-0.07803834361723114,-0.10270718122302844,-0.07127596527637553,0.03461610227010327,-0.049030462027610154,-0.01671107049100814,-0.05232599266597623,-0.05937070289910995,0.021435752508436066,-0.05218565971010244,-0.14481579067264344,0.0006364164823682494,-0.06540261497128498,-0.10537658056801069,-0.024582553743027563,-0.1213398182695265,0.04442575422155074,-0.10366884275515285,-0.03488308419668585,-0.006300272898173015,-0.13487762026672617,0.001258283712487679,-0.13420188870932523,-0.013733983454887752,0.049408212188392676,-0.026342982844672614,-0.04299863427192518,-0.04572321878150536,-0.09031090752414521,-0.15072119430057046,-0.10834972684916565,-0.10058809561418666,-0.0943949091809645,-0.025249762870187226,-0.06963261236925805,-0.024569912214284638,-0.05572829809360011,-0.03540894629850155,-0.05820074672707274,-0.06224436693980788,0.05895156941999928,-0.04630161493541724,-0.08062363351138727,0.016368409044575677,-0.05374026565971721,-0.1390105990916447,-0.029083955814137172,-0.11586695087278068,0.04127166633840426,-0.0922455242238855,-0.01745673283314655,-0.052316697275964094,-0.11991277385865753,-0.027785821033039535,0.04525415948879479,-0.05587502534020919,-0.02968047104338166,-0.07987255983096217,-0.02019934376614819,0.002331794057657343,-0.04187494620103728,0.02107311618476127,-0.0018297225317335105,0.043020815089093875,-0.030938718464770473,0.03330634732721813,-0.051443595209918695,-0.016099811703303726,-0.09587113893738852,-0.04542702743985262,-0.054677542004996256,0.0877373683624728,-0.0140707997759453,0.02554913339622357,-0.02647469869598499,-0.08379205627123175,0.04813106730131232,0.08160393347550046,0.10128273219602758,0.023671616382393443,0.0076866910244434055
PA,-0.030340444681877025,-0.02589003092687541,0.11988700782517785,0.03365635954751328,0.04938806758432151,0.04926751279549006,0.07568312966098459,0.033438818471468554,0.10094610203288742,0.04047715186463286,0.07553954272782147,0.08755392580741996,0.09177653699708156,0.09459999219227969,0.028560153530734052,0.09265029080548683,0.019996855733700365,0.019912427530851883,0.07329364978093353,0.07027927388682324,-0.0068934425808900935,0.03675902360486205,0.03711053550418006,0.025825253480120294,0.08871021892557931,0.04211048734971985,0.06525240087561951,0.0482734141617329,0.07580512266006144,0.03548168502302483,0.05934196025689033,-0.03591003538519918,0.015361782336000971,0.0826476657654336,0.09845701964510142,0.029027496621696017,0.10133901496886501,0.03709501818088502,0.04526557472584904,0.06441897768000304,0.10526210923170916,0.022599059910785476,0.09049928177366676,0.041272582143289514,0.08088887923094572,0.044258314345205926,0.037527155082206685,0.0716492905562268,-0.019321830248493578,0.010287237696656177,0.0446561327526614,0.020468539705210877,-0.005276858110034338,0.016465380469150293,0.08079204859553034,0.07005528023439295,0.06903368834779264,0.03453144616203803,0.056897641249930936,0.06932365387630732,0.06490309043706546,0.0060098343454143225,0.08453695532328641,-0.005679577743583065,0.12298546260564511,0.10970551244500364,0.019804115320985576,0.027164311159667748,0.05948364517371344,0.11862165720471601,0.10503052237049867,0.07433001864969477,0.08031060039698862,0.0331925106042186,0.09910245082496363,0.11530348638179522,0.11633339884783227,0.04732543894960452,0.03866963027266111,0.058415569676096596,0.1071693630707101,0.10383710176695282,0.09595860630124751,0.06517002553807547,0.08716195541488325,-0.0017521101545607913,0.031918835878289455,0.0304706374893785,0.04236859105899583,0.010013313531247504,0.02992214199210117
PC,-0.036556512523007595,-0.03203030931268759,-0.042445520694068976,0.01052710482221638,-0.028289815748359166,-0.05593025775246627,-0.052113510132083,0.02972115544502874,-0.04842051544607286,-0.11171468690720573,-0.0053093879012143935,0.008946304058273293,-0.04076089699083852,0.0343959569650606,-0.09141095374145954,-0.08438328529060815,-0.13236753409512375,-0.16697011347940613,-0.04645172827668139,-0.023297840786579458,-0.05143416423463655,-0.07157090143998554,-0.0746670396946114,-0.046071265264032844,-0.05480267065986212,-0.07732619214916826,0.00821333789914503,-0.09801301261370886,-0.009782646288103504,-0.0803943148523478,-0.11468306526163724,0.012024098991890105,-0.06452177745180938,-0.054740353305719164,0.017056357254103132,0.046621245271081295,-0.02701910896677475,-0.056018186948348016,-0.015119646738585301,-0.061141532939658724,-0.020975035209119804,-0.05988744801558764,-0.019530778480771442,-0.0663206414650728,-0.01459279672381176,-0.012443558118137866,-0.05217502286501272,-0.06895772521716295,-0.05332817392776545,-0.09417153286832025,-0.031214939851573864,-0.027865108130628806,-0.07915517995301821,-0.04761542062759796,-0.061698214322921024,-0.08779128915828198,-0.09404604250120199,-0.1056805085926359,-0.05220413344717816,-0.07289683183597256,-0.06794359242061584,-0.10092428574263052,-0.08724906671012601,0.007865874471964067,0.027755214799908074,0.057538050554459784,-0.006156972835475717,0.009473205773320666,-0.028381275494242013,0.013165289527020065,0.06460540712997821,-0.03344220965873311,-0.02071974150287271,-0.03346862433621968,0.009588794816136743,0.037088192727504674,0.04356462970753887,-0.004857860821038139,-0.025685843412959534,0.0008720926802121098,-0.018475250248280655,-0.05288538995900274,-0.02840324567924015,-0.04597185236936201,0.0032474156179570996,0.0034903361925164257,0.06562759962885373,0.024197717225672218,0.04445744211126424,0.03709863174457804,0.003912286203926543
LPC,0.005244909797328173,0.006541695729586328,0.09220965005717852,0.1073158534350587,0.14405177882571993,0.05332414938576174,0.10512652596371658,0.11590237012273649,0.13608419367399155,0.05255091795409326,0.07035595790929716,0.12918213826508657,0.10529908289536184,0.10790826126713954,0.029486523229545303,0.029860907511848642,-0.0022070605262839663,-0.00982381453562015,0.034505804145541906,0.07297226343077559,0.05083874488459263,0.031184540766041446,0.05905636861887724,0.010624118356817909,0.03904471883810688,0.11109935393766447,0.04142718933627425,0.09258416176840444,0.08361863778451092,0.04084748409797631,0.0609890475093267,0.0077370152941558384,0.005734729528784946,0.026768513049603187,0.07887551679433277,0.18318399830821613,0.10556510676428357,0.03823547912217689,0.09567582977417054,0.14207274499498407,0.1504196005552781,0.05386113089573029,0.12623514141965428,0.06268138405655592,0.11081671244492076,0.09549761432261838,0.03506775738974554,0.013964147174067625,0.08193686781119922,0.0018342429222596777,0.011393826688878166,0.10198404731486631,0.017715995150258332,0.03714003451682121,0.09844558568337461,0.025385148423499506,0.04640818592024614,0.10141129078824897,-0.01053027978869759,0.12264271339933316,0.08769419259115122,0.06191367308660071,0.07016780898740982,0.006749468145150287,0.08535115590406005,0.1704355586290403,0.08453943209075006,0.04991354629750328,0.0865870781491568,0.09185322228516214,0.16681506108938018,0.07458607076786741,0.08840960572143981,-0.0025160327626612146,0.14475085142254676,0.09641030250240967,0.14966694218479262,0.11700560625442777,0.021713736186083125,0.1049417640203348,0.05731560767167112,0.05576575424604232,0.14062405395520933,0.016171466879893757,0.126225484967275,0.003043239004618753,0.12011782962583743,0.05307200442035326,0.07327318403724285,0.07902600445194027,0.08555759090102076
PE,-0.003792489102704133,-0.056752288998844914,-0.08962684714989137,-0.019843163428199657,-0.05751581355922452,-0.0646421791035528,-0.02650633886202424,-0.046734389997480696,-0.0864613606763367,-0.09943427313730503,-0.0015595475750476658,-0.001016292987548626,-0.03490243987077898,0.031178946482145316,-0.056885757821130305,-0.045842617809077515,-0.11831227052631905,-0.0058158488841174565,-0.053315190605637185,0.005976310312672177,-0.02489483702326943,-0.1024979085007038,-0.04557981937727662,-0.02936896273239916,-0.08030753926760757,-0.06578149999642062,-0.05167508546186202,0.001077984351708812,0.027485020480508965,-0.027541401139910573,-0.03016674603928244,0.01084249763355805,-0.007213013721812764,-0.08008414316928408,-0.039035482886099225,-0.037551466390238326,-0.024546198642680706,0.016630867170186883,0.006828905427634265,-0.1149733740017217,-0.05326909755619906,-0.11739766938025313,-0.02399323514912601,-0.05339576253902733,0.004128802187632305,0.007449185976281553,-0.045994393369774796,-0.04964843441319504,-0.14205635361117172,0.04161805935582659,-0.12577775203020503,-0.050750752383193674,-0.02712896327414749,-0.08721681323850129,-0.04569726435301959,-0.04410397090073231,-0.03830544253358556,-0.08835171474624456,-0.031073804623337833,-0.012343467076789134,-0.07946289610134494,-0.02452374236740922,-0.008537749372602932,-0.0073497502460684195,0.003686661796117285,-0.0983922933514921,-0.07756149061988137,-0.03886730645762057,-0.04358027640695056,-0.018058240347570895,-0.05512387471812676,-0.03828312839423976,0.05693185212987516,-0.03384713098091962,-0.05814051396515246,0.007175007319616771,-0.08451852577709922,-0.1078365086060626,-0.04063030854427485,-0.0219108857134918,-0.011809951960077546,-0.052618628755161524,-0.03152429144907297,-0.04569364077789852,-0.051184714187376044,-0.04665787119290173,-0.06089224976079064,-0.03058436559852002,-0.04114327513712325,-0.003963464221858832,-0.09581697931548587
LPE,0.0406913530453254,0.028646933553959298,-0.0002462872556008352,-0.028136774092688256,0.055620599710487516,0.038458003851318874,0.024608312768845942,0.05304012142218933,0.06497833812167846,-0.0019723533199594947,0.06701952741931948,0.055961065212247696,0.05448477901976992,0.007476320402354581,0.03291339236059471,0.020447633289115974,-0.0386850226069279,-0.010234752549939963,-0.007029644269376221,0.07514981969086967,0.039625298366174996,-0.00357689574172723,0.028142910586619118,0.04791811887054612,0.03335212980251006,0.06226082874058633,0.0023007995458383364,-0.001328571020871737,0.03219927602921649,-0.009162761987581036,0.03381944920605452,-0.025993797258808415,0.016244708220647844,0.02469925622584474,-0.018704821304447488,0.02750377243640678,0.019696611973154508,0.03561360480194474,0.022040810014615393,0.10712355358672887,0.09623403891429477,0.01867606620190324,0.08936558022152141,-0.014701535383872843,0.047270432754588344,0.02752363248331497,0.02459793999286071,-0.006740862875765505,0.042139978896427704,0.01205015047668788,-0.011110079708639158,0.0875026247677277,0.001135161106984104,-0.0011893261593292144,0.05057847520599668,0.03418196523952335,0.041979147706620513,0.0635156657166796,-0.03902093850551048,0.04950179482933414,0.03678969018069378,0.05150631445189125,0.032881173753749694,-0.0036130592246437624,0.06275976775911096,0.11416210436782459,0.010778182452586948,0.06101301631995859,0.008064039795028453,0.09209366505520472,0.07708209150003771,-0.019967150350279204,0.04229500011688736,-0.04023329442522931,0.04079911192466543,0.05561540776314147,0.09536339443644634,0.012852881790366054,0.06342858082588097,0.041535214345494176,0.0832210780892134,-0.05367317930411287,0.046798582432485095,-0.04104560462562062,0.03980562538618023,0.09339207389520901,0.052226605182097194,0.005205557958372759,0.006651546618506554,0.03293923423029667,0.01626229174660175
PI,-0.0009013250693951245,-0.050712195446188796,-0.0779710092960799,-0.06642408246576932,-0.11991402437418355,-0.074886805202342,-0.0973916218520231,-0.005709811077228485,-0.07384606116889146,-0.19593040318888816,-0.05160835660669308,-0.09840626946839345,-0.09064051113221816,0.005939018825863851,-0.07289844014173291,-0.10048761812207195,-0.1403764127054782,-0.15435544376211985,-0.07647925437432031,-0.07313898799472328,-0.07205574335906509,-0.06717839392345432,-0.1444461920684319,-0.14690963114749994,-0.09622913790276094,-0.07788328583330836,-0.10009620111860995,-0.0889939781526373,-0.07212673638804334,-0.08228663579624286,-0.1289315895677046,0.03203591361588275,-0.06712966829387164,-0.08099459106611527,-0.10955634761377014,-0.029957415938744163,-0.1144104057134494,-0.10651339680113187,-0.04672754222890452,-0.1428620778088495,-0.07514702424189565,-0.13665581811819147,-0.06130953330201444,-0.16823668671266068,-0.10041461438258112,0.028987451584301407,-0.09884851979362903,-0.037283818678164604,-0.11486163160156797,-0.042819972846727505,-0.07010145855559949,-0.11294465123562009,-0.06442552316362758,-0.07643309497506567,-0.1290506929928097,-0.09817476105778714,-0.11717996771999471,-0.1381219814780235,-0.054140484986190555,-0.07938192349223971,-0.13345749443157348,-0.10378758819679783,-0.15165936996647417,0.023482013651226933,-0.0403204068986944,-0.07321837662115574,-0.097023598480335,0.030092635228417357,-0.05507147797897434,-0.04105661087214007,-0.038876059147103376,-0.011401254428743913,-0.008662674763723777,-0.032237451965954206,0.01673497494424138,-0.03510938256960011,-0.08066338884432747,-0.0910402300808398,0.040195822100847704,-0.011159430853704876,-0.009478896589112908,-0.03892527039283029,-0.0385144731262498,-0.036172818732639916,-0.0027390058441843067,0.03406098553383225,-0.0543687670901729,-0.025781246516373132,-0.025162596899096123,-0.006929427071424751,-0.0858920316930301
PIP1,0.06227690728771341,0.1301490581468056,0.13621110090532404,-0.04271650739133899,0.12608708733925433,0.15581787134275574,0.1627721260989503,0.11427459768464003,0.19627820448520572,0.1506580447773471,0.14141088854729694,0.08425320382926342,0.17207245064618995,0.08201638111354018,0.1624476844506897,0.10051543904311368,0.10373536574311645,0.02953176392713573,0.07899048954849316,0.14066628372343604,0.09983417316333713,0.18841660190283926,0.15089267490275785,0.19378454258099895,0.17474818810581993,0.11851119142900869,0.1414080727358267,0.10148402148958188,0.13276514336518966,0.11352233907083795,0.054790426346073104,0.02284130155194714,0.08327138686476618,0.17020474183589593,0.09822152593627662,-0.016181572227987415,0.14704995000570156,0.11370636197966373,0.12579566325018007,0.12795498467272293,0.21064367997175762,0.18472854078125348,0.1309682527949555,0.12942412388539967,0.20760069213905266,0.09269060099803537,0.1691117990209929,0.12206302262487558,0.11203795043145261,0.08139429890803924,0.07667935927449686,0.10804740207624362,0.07455489881373553,0.19448321162505386,0.17018936782403718,0.1502285874223726,0.19903252283065737,0.133972380295948,0.16813521749727053,0.1461582390355193,0.14905901899082957,0.08562686781615649,0.09675276845718996,0.001563720472661198,0.1611669342057861,0.16394261542066224,-0.003909052913133761,-0.03545495675010961,0.052323906280977966,0.12946734227103704,0.04710785922600021,0.1633265449371678,0.1982827158221294,0.08389500534595783,0.14485702306656922,0.14069521023307638,0.17335455673885872,0.007653620219939905,0.020665619390265722,0.031694369714186786,0.07543587474441929,0.15095464377743137,0.1533128440331411,0.18354197731088231,0.14681843012200874,-0.0818096403372411,0.1150235160902737,0.1440006274506249,0.12920938062186912,0.09701067756835774,0.0912481494805121
LPI,0.000986025988695482,-0.03962005753105105,-0.07140400061355745,0.06190891974346304,-0.05791472223176866,-0.07236430570879834,0.03029711965298594,-0.02245403836626223,-0.08183534733868686,-0.1222685935482696,-0.033754104110059135,-0.02368173563613458,-0.07123415954740327,-0.05127388399905364,-0.12245922153709636,-0.014397308166267353,-0.10760564920466996,-0.04156962983046081,-0.08060374363368333,-0.0254732220730915,-0.028733278228167198,-0.08601775338277384,-0.0704490634719656,-0.058827135283808854,-0.07039773740198693,-0.04185202074482117,-0.11221478909676674,0.04383525963484257,-0.04395318966041554,-0.04120121525221605,0.026625103596494355,-0.032117259366646056,-0.03314056390073845,-0.07866983391561315,-0.12258732757127609,0.05384580709025375,-0.054286956535025244,-0.05539615156972659,0.046106642872665436,-0.06411718181307731,-0.04285437379841728,-0.10805463573396565,-0.07505192910980354,-0.07146317085344622,-0.017201048919494113,-0.029788628586891124,-0.11750446038379674,-0.03242217287030364,-0.13675324652283996,-0.021976082756635186,-0.06701410430114836,-0.03163878226069105,-0.005287525622531974,-0.07890412174075634,-0.06459549139600886,-0.02009863036562909,-0.08527898450195415,-0.030372433664072464,-0.10105412071250253,0.004693486833384654,-0.0667189888392457,-0.015011538879900454,-0.007645634478571015,0.0013890950670242697,0.024479511161445543,0.06001990203578823,0.043592115593762866,0.03388872850550731,0.04789170590306962,0.05841874922907357,0.10801014106620713,0.023001489772871347,0.04013215269106752,-0.03052070994247746,0.0776881569046978,0.04384838802583565,0.062337696151309366,0.03676486674340578,0.02515350496319027,0.02584062239337289,0.04038556134877711,-0.0009326181795409633,0.0051274586021910745,-0.01625207074663873,0.07308561663539283,0.04481100329653015,0.0584400861414094,-0.05510427240154755,0.04144859202370879,0.042444801265157504,0.038213488168064684
PS,0.03477803969602228,0.00613980083718818,0.030579453844587868,0.038225703654714255,0.05834753029205397,0.05459785033679749,0.06269062485920404,0.032181440923787615,0.019374412630265375,0.011654446383580808,0.047176485283528094,0.06050191772996375,0.06926818155414464,0.073931197555485,0.02138156268138834,0.02871680398505681,-0.025344125370611856,-0.024066590617658867,0.0077380559359374445,0.012574638424088576,0.05084061628242747,0.004906328561167811,0.020988463432629438,0.041301685635912945,0.03848134430724248,0.019657427581599655,0.0337081969696503,0.029203002935889715,0.0241670643358346,-0.03553296866629772,0.04874103056452983,-0.015089418637259919,0.026098846305274714,0.06803455949749607,-0.013049451461512662,0.025955546967138584,0.05062787896835351,0.025449893271673175,0.03154873925610959,0.02334733584094811,0.04098994991566786,0.015724014890332823,0.10693988503929731,0.023706136561976204,0.06713488325543768,0.0316754448318961,0.03186142693754354,0.038558860577260726,0.01444303541009813,0.0032988344507146393,0.028127303978449068,-0.008305688865695946,0.040040977394847244,-0.018082635556274037,0.04436517595940331,0.05090428751846964,0.039726010366940505,0.011816723015350819,0.040246734907266,0.029879700018607073,0.04772291764812469,-0.04074814372899718,0.03777001989013236,-0.02149047117678479,0.027444774042380007,0.03238193683236336,-0.016179227792336603,0.009892541527023818,0.03270721374064635,0.017613172070581815,0.009186223241560926,0.03307568077230414,0.03207172740167449,0.028226437625089754,0.02901003235226407,0.056970314272691495,0.030631261848048895,-0.006435735737973239,0.0469470659842474,0.020950593609833812,0.03438162430289636,0.041188379324082466,0.02453855653553434,0.049982697218019054,0.01690457368587811,-0.031223402602299524,0.03167362817413941,0.01361591252844461,0.021842175704374207,-0.01666416483097716,0.03701315989242596
PG,0.10499328106985895,0.054202889158057696,0.014881861516790551,-0.024690174259257753,-0.010696994538545923,0.06502335851039581,0.033744876951267516,0.03241319593078426,0.04321048351744414,0.02270703777989122,0.05902750633582341,0.036191480414201636,0.04283331201451178,0.03510159257642969,0.06026129050275349,0.02601175335394594,-0.005948350959529062,0.02306729729400106,0.02484143013841606,0.054347347449172724,0.07815067620162103,0.009471286042559552,0.03940813695554614,0.02683139233067235,0.011397931706460312,0.06490945540924353,0.031344095505555156,0.02735701035973256,0.015116576504106399,0.003357857235717104,0.02179654923723653,-0.00816701636699881,0.05294348409112815,0.04173041950751428,-0.05443717389096491,-0.02195349194948825,-0.021303547091877144,0.033442714197044456,0.023201317774118952,-0.012340733479031986,0.05845398339957363,0.030312041377949715,0.06443858375538909,-0.04951744624185816,0.022827032526377893,0.017988397391290864,0.054288323419327926,0.022406414773307883,0.01479556235506436,0.07081227994795555,-0.04282854948216066,-0.0038122059506162627,0.024581740405599017,0.013639681878606239,0.0519126693723854,0.06380246833597013,0.01784353986999884,0.06331565857491478,0.04489020274845543,0.04347726607139982,-0.0010926250999586649,0.03217892357505767,0.0016157047956277567,0.008707619383730233,-0.003941207341630523,-0.05814607326495493,-0.09153174237615895,-0.012578706720917886,-0.021114532045266372,-0.022668592420934944,-0.07090923850968821,0.005198528789855914,0.07190517654095256,0.05092479409628667,-0.02991918135554065,-0.023111598762943213,-0.06342672619882955,-0.0770657852944346,0.029234311972274506,0.028027284961454763,0.032230859976527276,-0.02764516380351919,0.0583902776837157,0.034589308191278326,-0.03537083809319613,-0.04637192592189819,-0.04751272087167158,-0.009690958909414878,-0.032205518257567935,0.03730347556860166,-0.03279088934086294
CE,-0.1489185493913013,-0.038037350381524254,-0.010898539741698295,-0.04543538778871911,-0.001369308609189252,-0.05728125506938815,-0.08525959645090367,0.041898874567188306,-0.07112225937696882,-0.07650185147997589,-0.06408023668161206,-0.06147190701381334,-0.03588135218442471,0.014634958565271073,-0.042448343283604535,-0.05714810984613841,-0.044225358363484825,-0.10744724240515757,0.04150152666380982,-0.04408181684099602,-0.10580417408141021,0.00565285185789314,-0.054931242604242876,-0.061832120825507104,-0.016778046004746798,-0.07186356795172813,0.01621315955292641,-0.051400994223366095,0.010841339081183399,0.01459620085231471,-0.08837307883612078,0.0046671123880809165,-0.05207456662402267,-0.01272070741853378,0.05580662271827044,-0.022984351441150436,0.0030406611100389632,-0.07020735037017076,-0.06632937950447654,-0.03426293444988678,-0.06081697160631106,-0.05843617751137232,-0.03584636652295298,-0.031766462502887415,-0.026827559598297582,-0.01603116770457065,-0.028160814292177056,-0.06371290227660538,-0.0475686464244395,-0.12248120617137229,0.06276799858573961,-0.020485497312130372,-0.04574204227687064,-0.005525781079397494,-0.05432420789385383,-0.06774637725590978,-0.03492933865894156,-0.09244296548320942,-0.004721805985332508,-0.0666986583309869,0.025248519853665625,-0.022354602964680503,-0.05686324331855483,-0.0433595703189987,0.02529117742315821,0.07578455244633234,0.04106195920873563,-0.019810024275651143,-0.025434851143523538,-0.00800714768773929,0.06239327689427732,0.006741740323399012,-0.06748951987965213,-0.05851830070969044,0.006090663928924367,0.028684694266446955,0.09144115530377048,0.03904783536988692,-0.061565362958868414,-0.07417978522073705,-0.05486311886962791,0.03914104451273769,-0.030573039517698273,-0.04739853578537866,0.009287426201485165,-0.0075240150474204385,0.008090490624350763,0.0444641993277244,0.04900960838650683,-0.016764471522898814,-0.012742057330339836
COH,-0.02849582023865692,0.01647576547554745,-0.00902212967127804,-0.006017368670750301,0.010523851726627686,0.055340152434053394,-0.015738577948012717,0.04355446788748601,0.03827342412613683,0.03221965411792266,0.02597244042729474,0.0015333619724497624,0.020511128194216865,-0.012242574109844504,0.053799605366835375,0.02270606957585753,0.03167359798381291,0.0718165327903203,0.07802169969182036,-0.019007613318706627,-0.06229284668010906,0.0435151261438368,0.06516104135715442,-0.029028796968860803,0.0129780784874977,-0.009779852618393176,0.06688184998914233,-0.038726492577907674,-0.01671178796939917,0.006349078577520711,-0.019783282168027674,0.023524576970758777,-0.0710384501508814,0.03734088292163887,0.02949371972627156,0.0003300203610235776,-0.003098211473570497,0.024237755711320683,-0.02208680920660195,0.021236116132630604,0.03025819159184516,0.04113961232778835,0.02012832606085474,0.06977405089764223,0.0497429664208597,-0.08832100536241264,0.025169708291923325,0.028851229127677205,0.01705029585008907,0.07966464551641769,0.09407174955375935,0.017220083302845093,-0.028007164813591272,0.05987859233213639,0.0544307620573111,-0.03893119796918504,0.0071900446817188875,0.02072052753913494,0.07709441521591705,-0.008034797097860613,0.039401438019890586,0.046769227369655435,-0.023704682257097577,0.009765619075628416,0.060638168115943046,-0.007724810706924418,0.01937807943554517,-0.02943030864582343,0.05748982966477918,0.07099248378342214,-0.007529078995116658,0.07255346258266668,0.06795055285306224,0.03263541707816437,0.014330057600401475,0.0632586080858171,-0.0013679110494764514,-0.0044182453021462615,-0.01936100184145282,0.0490672358883273,0.04239712357235118,0.07689479125226988,0.049517353386025253,0.027061438449219377,0.043742561154609366,0.015896923806880126,0.0771546571088453,0.08299462485747117,0.10617528097974424,0.048266479599129754,0.0716438669795418
