Regions1,Regions2,p_value,FoldChange,r
rh_pericalcarine_volume,rh_caudalanteriorcingulate_volume,0.0010000517805331917,-0.49531480293460467,0.11547956135577872
rh_postcentral_volume,rh_caudalanteriorcingulate_volume,9.434588549114603e-05,-4.251428617410555,0.13684688340520085
rh_posteriorcingulate_volume,rh_caudalanteriorcingulate_volume,3.823098702162321e-37,1.4363420240268634,0.4267750213732648
rh_precentral_volume,rh_caudalanteriorcingulate_volume,6.308509445421972e-11,-3.8711386471650324,0.22714285239558205
rh_precuneus_volume,rh_caudalanteriorcingulate_volume,8.623265366387322e-08,-0.3103232464952672,0.18685055728384517
rh_rostralanteriorcingulate_volume,rh_caudalanteriorcingulate_volume,2.915997766046816e-35,-0.0021900718509280295,0.41635822877180795
rh_rostralmiddlefrontal_volume,rh_caudalanteriorcingulate_volume,2.2289271773393732e-14,-9.791653803620019,0.26411792442877435
rh_superiorfrontal_volume,rh_caudalanteriorcingulate_volume,4.143789741425323e-06,4.261418811260844,0.16106044676880954
rh_superiorparietal_volume,rh_caudalanteriorcingulate_volume,1.4744756466285499e-06,-2.8935667883718215,0.1683256265875589
rh_superiortemporal_volume,rh_caudalanteriorcingulate_volume,6.132514363498581e-11,0.31267811396329936,0.22728607650475302
rh_supramarginal_volume,rh_caudalanteriorcingulate_volume,0.016906753304653646,2.7619780742530122,0.08396473534640427
rh_transversetemporal_volume,rh_caudalanteriorcingulate_volume,1.0284214914804064e-05,0.2196429801980473,0.15439426219139615
rh_insula_volume,rh_caudalanteriorcingulate_volume,1.5739518556010058e-08,0.775824949184155,0.1971111234288295
lh_caudalanteriorcingulate_volume,rh_caudalanteriorcingulate_volume,5.046569308534089e-24,2.018792272140052,0.3449745308782305
lh_caudalmiddlefrontal_volume,rh_caudalanteriorcingulate_volume,8.466479234717604e-07,-1.763626659825081,0.17210175341924985
lh_cuneus_volume,rh_caudalanteriorcingulate_volume,1.1388815887489363e-06,-2.33806096253675,0.17009377879853932
lh_entorhinal_volume,rh_caudalanteriorcingulate_volume,1.1248950379153667e-09,-0.22434820177423667,0.2120227510176412
