Lipids,Regions,p_value,FoldChange,r
AC,rh_rostralanteriorcingulate_volume,0.0388582851008373,-0.12776709417100968,0.10320193938596307
CA,rh_rostralanteriorcingulate_volume,0.04124339290783066,0.001916501695204384,0.1019788929908753
DXCA,rh_rostralanteriorcingulate_volume,0.11801753582553083,0.0013936858752161764,0.07818447730702009
DG,rh_rostralanteriorcingulate_volume,0.6665933562923262,6.838078231019017,-0.021579387887005815
TG,rh_rostralanteriorcingulate_volume,0.3431830228643039,84.74063684662674,-0.04745707749627173
UBIQUINONE,rh_rostralanteriorcingulate_volume,0.40067013567759935,-0.7921007596923727,-0.042081593716506306
SPH,rh_rostralmiddlefrontal_volume,0.296526444492872,-0.0008525203235058136,0.052257947539831984
S1P,rh_rostralmiddlefrontal_volume,0.7744590284225646,-0.005784016163058767,-0.014353555681943443
DHCER,rh_rostralmiddlefrontal_volume,1.1814777110866368e-05,-0.00014635598794313524,0.21684401176318988
CER,rh_rostralmiddlefrontal_volume,0.00021957778413918776,0.2600551615547202,0.18354028412497705
CER1P,rh_rostralmiddlefrontal_volume,0.6844562548962653,-0.000506511818619998,-0.020355576173226513
HEXCER,rh_rostralmiddlefrontal_volume,0.008012416879702333,0.06591434362038613,0.13224270346965208
HEX2CER,rh_rostralmiddlefrontal_volume,0.1535739051721577,-0.0038728340220861206,0.0713939249892002
HEX3CER,rh_rostralmiddlefrontal_volume,0.7234477028282812,-0.0010035031745951042,-0.017724607857251332
GM3,rh_rostralmiddlefrontal_volume,0.7327742573465607,-0.015381407639935452,0.01710271664419389
GM1,rh_rostralmiddlefrontal_volume,0.4448333609258096,0.0014473988336677639,0.03826064393402818
SULFATIDE,rh_rostralmiddlefrontal_volume,0.3766238852359825,-0.0030794345804619015,-0.044268088377217185
SM,rh_rostralmiddlefrontal_volume,0.8972228977519954,4.33624518090142,0.006470588508726843
PA,rh_rostralmiddlefrontal_volume,0.4443139608299051,-0.0008610354517019261,0.03830427354614727
PC,rh_rostralmiddlefrontal_volume,0.5939065564139158,-9.723152604190764,-0.026704528085568772
LPC,rh_rostralmiddlefrontal_volume,0.7799510445795483,-6.3459500503870645,-0.013994716705302277
PE,rh_rostralmiddlefrontal_volume,0.34968523887285735,-0.8361288163253459,0.046822205691533704
LPE,rh_rostralmiddlefrontal_volume,0.648181892412169,-0.29867499999830116,0.022854372524587836
PI,rh_rostralmiddlefrontal_volume,0.8823206022298595,-0.6151818782828844,-0.00741521625957645
PIP1,rh_rostralmiddlefrontal_volume,0.2177109366013664,0.0009154214069569736,0.06168892703664588
LPI,rh_rostralmiddlefrontal_volume,0.4640657658081732,-0.09155914411587288,-0.03666490806708368
PS,rh_rostralmiddlefrontal_volume,0.49955682567640075,0.0382860109945992,0.03381315213103371
PG,rh_rostralmiddlefrontal_volume,0.2392014479437991,0.0016921565400466534,-0.05890867245449348
CE,rh_rostralmiddlefrontal_volume,0.23901208820218497,-15.212419330930427,0.05893238259993149
COH,rh_rostralmiddlefrontal_volume,0.8673920160781361,0.1812474108090547,0.00836415226721754
DE,rh_rostralmiddlefrontal_volume,0.03675088868475799,0.06635743130117434,0.10433664352746425
DEDE,rh_rostralmiddlefrontal_volume,2.32105709730397e-05,-0.001995362277515563,0.20961479909315656
METHYL,rh_rostralmiddlefrontal_volume,0.27789105431346817,-1.178630042224417,-0.05431531338696224
DIMETHYL,rh_rostralmiddlefrontal_volume,0.1836113576696084,-0.579144370822533,-0.06653702752253424
FA,rh_rostralmiddlefrontal_volume,0.28453316979002263,1.162841296735034,0.0535716572819893
AC,rh_rostralmiddlefrontal_volume,0.002552598126336127,-0.02283976455160647,0.15027622765728435
CA,rh_rostralmiddlefrontal_volume,0.05110480116365795,0.0014638619049369662,0.09748045750020075
DXCA,rh_rostralmiddlefrontal_volume,0.08167164567289985,0.0005491007222889558,0.08705142239232994
DG,rh_rostralmiddlefrontal_volume,0.7794297841920613,4.196568389773817,-0.014028743965679482
TG,rh_rostralmiddlefrontal_volume,0.10891356018769918,16.656671379869046,-0.08017613517515715
UBIQUINONE,rh_rostralmiddlefrontal_volume,0.27300176405707377,-0.2132975647825717,-0.05487045771673579
SPH,rh_superiorfrontal_volume,0.9398972482669268,-0.004755093707166511,0.0037770240523430296
S1P,rh_superiorfrontal_volume,0.42693165565302743,-0.0007986209294866828,0.03978157730838215
DHCER,rh_superiorfrontal_volume,0.010958967496124709,-0.012091042851932257,0.12692355853059017
CER,rh_superiorfrontal_volume,0.0004617607427111049,-0.9360370891451366,0.17408831561728083
CER1P,rh_superiorfrontal_volume,0.7008023141800666,0.000421899904198862,0.019246215909059804
HEXCER,rh_superiorfrontal_volume,0.010064878071019835,-0.14522786071289207,0.12838756831686823
HEX2CER,rh_superiorfrontal_volume,0.058013827471334815,0.10717658551121931,0.09474414566242184
HEX3CER,rh_superiorfrontal_volume,0.015199691801271644,0.053475252300658145,0.12115916443652273
GM3,rh_superiorfrontal_volume,0.39602776302167275,0.11058974112627526,0.04249740623731041
GM1,rh_superiorfrontal_volume,0.05405061620460015,0.00794721219537565,0.09627832221055446
SULFATIDE,rh_superiorfrontal_volume,0.6178475366771551,-0.16068228807399965,0.0249881545139568
SM,rh_superiorfrontal_volume,0.696378864026903,-13.426230383469482,0.01954547305636522
PA,rh_superiorfrontal_volume,0.5913316223166732,0.004536076481294803,0.026890969067001103
PC,rh_superiorfrontal_volume,0.7993721685761236,6.954566909428175,-0.012731359584464676
LPC,rh_superiorfrontal_volume,0.11741700374898635,5.261419711169257,-0.0783120725635071
PE,rh_superiorfrontal_volume,0.004533939108495371,-4.3764841789914035,0.1414713378732195
LPE,rh_superiorfrontal_volume,0.4186293651546528,0.30970307555208093,0.040499470219039914
PI,rh_superiorfrontal_volume,0.7878943931130565,0.6991661600515464,0.013476969702936862
PIP1,rh_superiorfrontal_volume,0.035383250103720384,-0.0021154039569615144,0.10510293764574985
LPI,rh_superiorfrontal_volume,0.060377713362811634,0.048705095776211446,-0.0938699643559556
PS,rh_superiorfrontal_volume,0.1599739821186944,-0.00396113243305088,0.0703029115280703
PG,rh_superiorfrontal_volume,0.7509478203420374,0.00401829472599804,0.015898319721306273
CE,rh_superiorfrontal_volume,0.5468754630642507,-47.89167896990327,0.030172193182133218
COH,rh_superiorfrontal_volume,0.26523876925608136,8.62551192340868,0.05576599171819297
DE,rh_superiorfrontal_volume,0.0042664364565811646,-0.8222827733372043,0.14242610348392093
DEDE,rh_superiorfrontal_volume,0.00015246474803991747,0.0008986020816880301,0.18801251964439256
METHYL,rh_superiorfrontal_volume,0.3338477260194815,-3.971129111651489,-0.048382114368756036
DIMETHYL,rh_superiorfrontal_volume,0.31762821487804116,-1.7204143803686387,-0.05002976400490481
FA,rh_superiorfrontal_volume,0.03221757708264874,22.181266891845098,0.1069782909598915
AC,rh_superiorfrontal_volume,0.33655752919270293,0.028938618024990016,0.04811191221173154
CA,rh_superiorfrontal_volume,0.1059090124885997,0.0012570562443187674,0.08086217729610078
DXCA,rh_superiorfrontal_volume,0.06869496703102718,0.0010262791263685137,0.09100284357211665
DG,rh_superiorfrontal_volume,0.46658769629847935,6.531082647883851,-0.0364584203494024
TG,rh_superiorfrontal_volume,0.052598689152828046,20.444757803912626,-0.09686381868855125
UBIQUINONE,rh_superiorfrontal_volume,0.41900785362269705,0.7718668154636845,-0.04046656253129938
SPH,rh_superiorparietal_volume,0.13331491183710098,-0.014023300256903305,0.07509275268522186
S1P,rh_superiorparietal_volume,0.7748914535862758,-0.12618313962134825,-0.014325275365301954
DHCER,rh_superiorparietal_volume,0.002657922253892691,0.02448528976852886,0.1496716060734754
CER,rh_superiorparietal_volume,0.05650762243670239,-0.8677181520794756,0.09531665216916037
CER1P,rh_superiorparietal_volume,0.057359161845249966,0.0018087705625383246,-0.09499145175454328
HEXCER,rh_superiorparietal_volume,0.04070607535704938,-0.6435067690361677,0.10224910376429774
HEX2CER,rh_superiorparietal_volume,0.9421001440138785,-0.4656296377602338,-0.0036383405564483396
HEX3CER,rh_superiorparietal_volume,0.35509904578939816,-0.0476168688660991,0.04629927889817841
GM3,rh_superiorparietal_volume,0.06159158091562965,-0.33323093827600286,-0.09343200716044688
GM1,rh_superiorparietal_volume,0.31387246090249155,-0.009860838463551966,-0.050419055601423124
SULFATIDE,rh_superiorparietal_volume,0.9477862593367392,0.18050195294509655,-0.00328049643730393
SM,rh_superiorparietal_volume,0.8470628792714755,-28.154439406898256,-0.009661269021625812
PA,rh_superiorparietal_volume,0.722787477646688,0.004530768065350253,-0.01776873365056641
PC,rh_superiorparietal_volume,0.04050761866756813,41.64237471628609,-0.1023496672203044
LPC,rh_superiorparietal_volume,0.2006258876749991,28.52000377771585,-0.06404298484853468
PE,rh_superiorparietal_volume,0.14413152330695306,-0.9279473869341207,0.07306831260974121
LPE,rh_superiorparietal_volume,0.7104363146329052,1.0574612206452347,-0.018596797369344775
PI,rh_superiorparietal_volume,0.9921028844548615,16.944473663435467,-0.0004958167123087541
PIP1,rh_superiorparietal_volume,0.700747574888626,-0.0051183802500832255,0.019249914953285756
LPI,rh_superiorparietal_volume,0.05930366232565318,0.7247305311722606,-0.09426358173407146
PS,rh_superiorparietal_volume,0.0407540080537858,-0.15695434267861275,0.10222487703886204
PG,rh_superiorparietal_volume,0.21408973016844576,0.0327220594198095,0.06217645113329738
CE,rh_superiorparietal_volume,0.007849690767213575,13.479644320884107,-0.13258485314446516
COH,rh_superiorparietal_volume,0.05546657209147705,-12.731269426507323,-0.09571979402146899
DE,rh_superiorparietal_volume,0.2113392676001743,0.7616501378689711,0.06255072022319014
DEDE,rh_superiorparietal_volume,0.3669925724958063,-0.015319370875800922,0.04516777941347881
METHYL,rh_superiorparietal_volume,0.6359457295802939,24.395377936128156,-0.023709906177743302
DIMETHYL,rh_superiorparietal_volume,0.8096744486208971,11.427927363600837,-0.012064500903601756
FA,rh_superiorparietal_volume,0.002162224600207571,-148.6006878096351,0.15273564621911015
AC,rh_superiorparietal_volume,0.46127129028467145,0.10300249778991273,0.03689443924714179
CA,rh_superiorparietal_volume,0.06054364645445142,0.0012413660578714262,0.09380967010090142
DXCA,rh_superiorparietal_volume,0.7071405989798185,-0.0002020703892522186,0.018818602527010713
DG,rh_superiorparietal_volume,0.19719046406254243,21.90346860639289,0.0645337321467995
TG,rh_superiorparietal_volume,0.24389586972838775,92.79983428589888,0.05832503905413692
UBIQUINONE,rh_superiorparietal_volume,0.10254242967153417,3.5621396428990746,-0.0816494042991791
SPH,rh_superiortemporal_volume,0.8959648504369422,0.0018826661884290322,0.0065502405019262685
S1P,rh_superiortemporal_volume,0.9147869227037491,0.03318378047783164,-0.005360148822667421
DHCER,rh_superiortemporal_volume,0.5066984167724415,0.01218423119416505,0.033252578561752344
CER,rh_superiortemporal_volume,0.6562884524396501,-0.004453172576909167,-0.022291227024576636
CER1P,rh_superiortemporal_volume,0.07406999063181817,-5.8466449924112775e-06,-0.08929810144732077
HEXCER,rh_superiortemporal_volume,0.08746572103799184,-0.055952611218939824,0.08545000717403196
HEX2CER,rh_superiortemporal_volume,0.2934858563040364,-0.043785441038967164,-0.0525875876039024
HEX3CER,rh_superiortemporal_volume,0.6457541487972726,-0.02598585241705338,0.023023581190669322
GM3,rh_superiortemporal_volume,0.3804469512694985,0.006331174178252754,-0.043914894506086925
GM1,rh_superiortemporal_volume,0.7376822452808317,-0.0013795166180146307,-0.016776511659203512
SULFATIDE,rh_superiortemporal_volume,0.6829726390463439,0.0020947899989285355,0.02045675097992128
SM,rh_superiortemporal_volume,0.5828255507118948,-4.1724298541626625,0.027509527995418788
PA,rh_superiortemporal_volume,0.5483031965039004,0.0005058920117669742,0.03006486116885522
PC,rh_superiortemporal_volume,0.9029498089191953,1.4180506337336392,-0.006108197753746782
LPC,rh_superiortemporal_volume,0.23357563656381622,2.9149169680062568,-0.05961880484450217
PE,rh_superiortemporal_volume,0.001989543126885023,3.201161757333562,0.15395567964035264
LPE,rh_superiortemporal_volume,0.9401378774044779,0.021562166893812903,0.0037618738396693477
PI,rh_superiortemporal_volume,0.632223341584314,0.32221920062261267,-0.023971531717977362
PIP1,rh_superiortemporal_volume,0.7615262960676155,9.838014639386082e-05,-0.0152015017968777
LPI,rh_superiortemporal_volume,0.8768426216191644,-0.08207294307447031,-0.007763098479839462
PS,rh_superiortemporal_volume,0.37313598374755913,0.047426027209481914,0.044592245157044234
PG,rh_superiortemporal_volume,0.9679048211026378,-0.0010378733039586518,0.0020155897227463167
CE,rh_superiortemporal_volume,0.8502913293990214,-21.62023164698793,0.00945486604026571
COH,rh_superiortemporal_volume,0.9200140270099226,-0.08954684519640314,0.005030209327419824
DE,rh_superiortemporal_volume,0.4766705384764906,-0.114159405555639,0.035638954160212365
DEDE,rh_superiortemporal_volume,0.7016501068588266,-0.01030013534599977,-0.01918893908907451
METHYL,rh_superiortemporal_volume,0.03722017922737321,-0.13222992447918988,-0.10407927326037879
DIMETHYL,rh_superiortemporal_volume,0.08889165559429855,-0.062140613211336126,-0.08506903786137061
FA,rh_superiortemporal_volume,0.021711184160678087,13.45252560516073,0.11460580161225949
AC,rh_superiortemporal_volume,0.7596875822460708,0.00777482568490208,-0.015322406235316267
CA,rh_superiortemporal_volume,0.8586347007857331,2.0084058863645494e-05,0.008922184230008998
DXCA,rh_superiortemporal_volume,0.5476503231866475,-0.00023796445449358484,0.030113924797803168
DG,rh_superiortemporal_volume,0.5924194748529923,3.0961092039441374,-0.02681215672873577
TG,rh_superiortemporal_volume,0.11452707528874977,4.424005538429164,-0.07893333692672319
UBIQUINONE,rh_superiortemporal_volume,0.7589982998708144,-0.010315668469741197,-0.01536775281944306
SPH,rh_supramarginal_volume,0.8241429347800779,0.0027937031537023545,0.0111315226982299
S1P,rh_supramarginal_volume,0.5084653367419281,0.007507795001532723,-0.03311452677091107
DHCER,rh_supramarginal_volume,0.004188423637710393,-0.0224030832791175,0.14271473359160322
CER,rh_supramarginal_volume,0.19064898128338056,-0.229259710987931,0.06548570567712741
CER1P,rh_supramarginal_volume,0.462214756862686,-0.0004902268557108529,-0.036816859084824016
HEXCER,rh_supramarginal_volume,0.017602555228773062,-0.09843784085016219,0.11849757461434489
HEX2CER,rh_supramarginal_volume,0.6754543395770626,-0.05447194902497138,-0.020970750678778547
HEX3CER,rh_supramarginal_volume,0.14173927841806117,-0.059694531819300255,0.07350575097863543
GM3,rh_supramarginal_volume,0.0406143179829827,-0.15673392075074719,-0.10229554816365723
GM1,rh_supramarginal_volume,0.6444954938594823,-0.0035469134037420264,-0.023111409866249086
SULFATIDE,rh_supramarginal_volume,0.3152773818703805,0.03272929772932878,0.05027307766667204
SM,rh_supramarginal_volume,0.7946731807464427,-24.967754704566108,0.013036262470573035
PA,rh_supramarginal_volume,0.4635316261924268,0.0014228022387238824,0.036708721481162616
PC,rh_supramarginal_volume,0.33879634877145604,-10.51268847708847,-0.04788972316021682
LPC,rh_supramarginal_volume,0.09330949185811588,1.0626507195005013,-0.08391902968844601
PE,rh_supramarginal_volume,0.0829201200152099,-2.1731857790824214,0.08669878915610334
LPE,rh_supramarginal_volume,0.7022841705753218,0.4698258917110884,0.019146118123876146
PI,rh_supramarginal_volume,0.39512276005534064,3.025100808806139,0.042578807004035116
PIP1,rh_supramarginal_volume,0.23167812520719167,-0.0014578234544904822,0.05986104287778396
LPI,rh_supramarginal_volume,0.12282021778949832,0.018380570458461802,-0.07718187343845678
PS,rh_supramarginal_volume,0.4791710760347304,-0.0730000148297,0.03543719926955504
PG,rh_supramarginal_volume,0.49991474216360804,0.010417979118833728,0.033784957595592226
CE,rh_supramarginal_volume,0.39190357788766916,-88.72020012542538,-0.04286927168930084
COH,rh_supramarginal_volume,0.25595748303527455,-6.568316068724732,-0.056860618367469716
DE,rh_supramarginal_volume,0.21913290311005226,-0.5723272967112906,0.06149907622191808
DEDE,rh_supramarginal_volume,0.7091065250984149,-0.002160631049904129,0.018686249649149205
METHYL,rh_supramarginal_volume,0.6492333616530671,-4.333730197198521,-0.02278116801039749
DIMETHYL,rh_supramarginal_volume,0.7096593298442432,-2.0369319746807166,-0.01864905638495876
FA,rh_supramarginal_volume,0.00016764108908579723,67.56638335386708,0.18685902289406267
AC,rh_supramarginal_volume,0.008376878807138315,0.04791889503195563,0.13149832356723362
CA,rh_supramarginal_volume,0.2980366296857789,-0.0012310971797849927,0.05209506072109996
DXCA,rh_supramarginal_volume,0.42864796857346993,0.0004103424741684415,0.03963418525664481
DG,rh_supramarginal_volume,0.7940267874470198,19.55317887327331,-0.01307824236896561
TG,rh_supramarginal_volume,0.3853194888665193,48.25145481756229,-0.043467878525563004
UBIQUINONE,rh_supramarginal_volume,0.005353119068887629,-4.6844688561764185,-0.13883449515435758
SPH,rh_transversetemporal_volume,0.2604255821748773,0.018812824956191885,-0.05633029902534614
S1P,rh_transversetemporal_volume,0.7578680317702297,0.05533303352441711,-0.015442138207444306
DHCER,rh_transversetemporal_volume,0.13749847892588454,-0.05418939895126368,0.07429530549313687
CER,rh_transversetemporal_volume,0.018254786950544687,-4.184250928262996,0.11783014772684286
CER1P,rh_transversetemporal_volume,0.9978022273766493,-0.002913769363096276,0.00013798405738437065
HEXCER,rh_transversetemporal_volume,0.005125225926354885,-0.4827403222123792,0.13952938709693744
HEX2CER,rh_transversetemporal_volume,0.09434434738176013,-0.3604379207506211,0.08365596361630118
HEX3CER,rh_transversetemporal_volume,0.15301015572156934,0.49166998402710804,0.07149166391280247
GM3,rh_transversetemporal_volume,0.06683171599885866,-0.38688830622577414,0.09161929186878134
GM1,rh_transversetemporal_volume,0.6100710659636415,0.005277157446202035,0.02554236720362882
SULFATIDE,rh_transversetemporal_volume,0.2172865960117786,-0.5634604037029003,0.06174575393222889
SM,rh_transversetemporal_volume,0.04074382979755626,37.78520879087312,0.10223001944385327
PA,rh_transversetemporal_volume,0.47235639579968886,-0.011707195109172489,-0.035988402417983505
PC,rh_transversetemporal_volume,0.5166120216147209,-92.56853777229753,-0.0324812238298464
LPC,rh_transversetemporal_volume,0.107147160317218,-15.745451032342956,-0.08057762817486429
PE,rh_transversetemporal_volume,0.15734914153736962,-40.84871399895756,0.07074630446207572
LPE,rh_transversetemporal_volume,0.7665641974483688,-1.7931699532073246,0.014870684414763828
PI,rh_transversetemporal_volume,0.8174692333096352,-16.659955662213047,0.011561368669286738
PIP1,rh_transversetemporal_volume,0.6691882188231004,-0.002528423957979938,0.021400828749377186
LPI,rh_transversetemporal_volume,0.6316625126956894,0.34841787553277653,-0.0240110055824453
PS,rh_transversetemporal_volume,0.6831850841381406,-0.1652870547872426,0.020442258247493572
PG,rh_transversetemporal_volume,0.6762821674341859,-0.03629314720992045,-0.020914048052771902
CE,rh_transversetemporal_volume,0.1029310136209071,-83.70305083576667,0.08155750411401815
COH,rh_transversetemporal_volume,0.8738420692758665,46.67309156347705,-0.007953807395575767
DE,rh_transversetemporal_volume,0.0015695905435022992,0.18459924085023724,0.1573840463768894
DEDE,rh_transversetemporal_volume,0.03934045627137463,-0.006853108348626796,0.10294966839657403
METHYL,rh_transversetemporal_volume,0.21637576586022225,0.5597758824015396,-0.06186799969320973
DIMETHYL,rh_transversetemporal_volume,0.207097347980362,-0.20250570117767486,-0.06313488138479494
FA,rh_transversetemporal_volume,0.02541248921858576,63.44607034307107,0.11161373721713856
AC,rh_transversetemporal_volume,0.08638639906716966,0.006074132234430998,-0.08574170453569895
CA,rh_transversetemporal_volume,0.41039810560332163,0.005593375691503005,-0.041219510195357766
DXCA,rh_transversetemporal_volume,0.7983404554117555,-0.0008781914811925544,0.012798263637780949
DG,rh_transversetemporal_volume,0.04162843127568659,18.07308404034561,-0.10178708300832184
TG,rh_transversetemporal_volume,0.01307825130175247,66.01927700905459,-0.12383597382520067
UBIQUINONE,rh_transversetemporal_volume,0.6694014729583664,1.54455695738648,-0.02138616626114148
SPH,rh_insula_volume,0.6532877950919123,0.02493623689147848,0.0224993453654807
S1P,rh_insula_volume,0.0600641314566584,0.055651472862174145,0.09398428365327365
DHCER,rh_insula_volume,0.32097156020245887,0.04587693316750093,0.049685740795952976
CER,rh_insula_volume,0.004540380921043886,1.8247140016563559,0.14144897934523776
CER1P,rh_insula_volume,0.9598863746221004,-0.0030490940915030513,-0.0025195321526441184
HEXCER,rh_insula_volume,0.015081154205806923,0.4156420805447951,0.12129978811987417
HEX2CER,rh_insula_volume,0.07555193888435734,0.009114897571428362,0.0888458734920373
HEX3CER,rh_insula_volume,0.3506596607546521,-0.5300176149986933,0.046727709940865586
GM3,rh_insula_volume,0.7751557846876356,-0.2634516867796086,0.014307990528689439
GM1,rh_insula_volume,0.2774546847609008,-0.020030197773773416,0.05436458906376071
SULFATIDE,rh_insula_volume,0.00013928588733441488,0.2380630616650692,0.189105155415799
SM,rh_insula_volume,0.38531705755174384,-29.72020302261792,0.043468100716804625
PA,rh_insula_volume,0.022440381251628307,0.0015330914578765592,0.11398314815876465
PC,rh_insula_volume,0.28749796612731243,-33.289542804129724,0.05324349608842309
LPC,rh_insula_volume,0.7316303796742981,-6.470904328069759,0.017178846892778276
PE,rh_insula_volume,2.4274680882077936e-06,34.62145569019126,0.23289451203879014
LPE,rh_insula_volume,0.021159606714960564,-0.11963425680062757,0.11508894913405605
PI,rh_insula_volume,0.4782521285009897,-14.913687774026316,0.03551127739437911
PIP1,rh_insula_volume,0.10501118508804201,0.0017376039085521123,0.0810701628747291
LPI,rh_insula_volume,0.25458743014131946,-0.38437100729218215,-0.057024511550867574
PS,rh_insula_volume,0.018889877489404433,0.1860058995878932,0.11719995763156327
PG,rh_insula_volume,0.4511257729211534,0.03883687818409686,0.03773435923258178
CE,rh_insula_volume,0.07175751648302423,-248.21073717034716,0.09001871835474191
COH,rh_insula_volume,0.18758427710895467,8.700132266256503,0.06593995904412298
DE,rh_insula_volume,0.13960198561846954,1.655986951687428,0.0739013747090643
DEDE,rh_insula_volume,0.8374933424098056,0.028574593965921238,-0.010274049070405734
METHYL,rh_insula_volume,0.33291468443171096,-33.035882564749635,-0.048475476462342126
DIMETHYL,rh_insula_volume,0.6006616661363173,-16.206522458785624,-0.026217155840832906
FA,rh_insula_volume,0.8674004102856863,-106.05415702873977,-0.008363617879922942
AC,rh_insula_volume,0.2613444595899884,-0.31357272929733804,-0.05622201711082003
CA,rh_insula_volume,0.66298892072673,0.006435780532346993,-0.021827873135697128
DXCA,rh_insula_volume,0.673848107147968,0.005062464461343732,0.021080847162460933
DG,rh_insula_volume,0.11314886787337128,76.60310367659197,-0.0792339535105461
TG,rh_insula_volume,0.027196817144610985,311.5912803330817,-0.11030385334214235
UBIQUINONE,rh_insula_volume,0.4761937841115064,-0.46189430683008903,-0.03567748633845067
SPH,lh_caudalanteriorcingulate_volume,0.03292691146923608,0.015790575430712408,0.10654485002981229
S1P,lh_caudalanteriorcingulate_volume,0.011503846211314818,0.017370432626028394,0.12608244607730829
DHCER,lh_caudalanteriorcingulate_volume,0.558724676938836,0.04052467385480591,-0.029285520998480093
CER,lh_caudalanteriorcingulate_volume,0.025287167130612895,2.4594941208741528,0.11170868481507275
CER1P,lh_caudalanteriorcingulate_volume,0.8979073918937903,0.0008733020849685395,-0.0064272573127501335
HEXCER,lh_caudalanteriorcingulate_volume,0.09132718020457702,0.23125182924949114,0.08442952850388502
HEX2CER,lh_caudalanteriorcingulate_volume,0.06507766597608586,0.3315937434412242,0.09221263116265124
HEX3CER,lh_caudalanteriorcingulate_volume,0.6243286830487621,0.1510793295005835,-0.024528577871348156
GM3,lh_caudalanteriorcingulate_volume,0.843661671132839,0.34418929232995815,0.009878893840799633
GM1,lh_caudalanteriorcingulate_volume,0.30284245708733765,0.00881689867168421,0.05158033302269824
SULFATIDE,lh_caudalanteriorcingulate_volume,0.8120757352701263,0.5303778615108341,0.011909377426950071
SM,lh_caudalanteriorcingulate_volume,0.8396286387004355,23.083551099700557,-0.010137186953435401
PA,lh_caudalanteriorcingulate_volume,0.2939034426984474,0.008688515609866464,0.05254218104330038
PC,lh_caudalanteriorcingulate_volume,0.1878398220270528,59.92108619135592,0.06590187443755856
LPC,lh_caudalanteriorcingulate_volume,0.022805165251431274,29.276053158302897,0.11367821467222941
PE,lh_caudalanteriorcingulate_volume,0.03584287022447037,7.255555674548579,0.10484264597226901
LPE,lh_caudalanteriorcingulate_volume,0.014679220592152072,1.1638728326744914,0.12178394337929549
PI,lh_caudalanteriorcingulate_volume,0.35930321231169515,1.2598355699879076,-0.04589664220086216
PIP1,lh_caudalanteriorcingulate_volume,0.8977055552474222,0.004561470971250966,0.006440033874040475
LPI,lh_caudalanteriorcingulate_volume,0.9332459597254111,-0.08319112365352176,-0.004195935923619736
PS,lh_caudalanteriorcingulate_volume,0.08841336764928702,0.3379232096443566,0.0851962722217271
PG,lh_caudalanteriorcingulate_volume,0.3293349184558446,-0.0112668272638242,-0.04883524647859788
CE,lh_caudalanteriorcingulate_volume,0.11462011343098888,156.01794836282068,0.07891314574648947
COH,lh_caudalanteriorcingulate_volume,0.9328324630331221,7.579058134883032,-0.004221988150949978
DE,lh_caudalanteriorcingulate_volume,0.07819851271503668,0.8032798202086355,0.08805588417372076
DEDE,lh_caudalanteriorcingulate_volume,0.0015149707431937327,-0.0005834938744039671,0.1578904024475427
METHYL,lh_caudalanteriorcingulate_volume,0.15983776217848547,3.8119382175674312,-0.07032578659362639
DIMETHYL,lh_caudalanteriorcingulate_volume,0.05514085623722403,1.94041001803081,-0.09584721565641807
FA,lh_caudalanteriorcingulate_volume,0.6729548893798993,-84.05249758920189,-0.021142115168365918
AC,lh_caudalanteriorcingulate_volume,0.43010135207214995,-0.05579151656059426,0.03950964003788456
CA,lh_caudalanteriorcingulate_volume,0.5627286900693398,0.007127156051624155,-0.028987972048337945
DXCA,lh_caudalanteriorcingulate_volume,0.5723798499733694,3.1774032760872498e-06,0.028274912258348224
DG,lh_caudalanteriorcingulate_volume,0.30837900363595266,-32.096507552243295,-0.05099400448913524
TG,lh_caudalanteriorcingulate_volume,0.17373886885025105,-141.47950342683052,-0.0680632073760861
UBIQUINONE,lh_caudalanteriorcingulate_volume,0.206517555640991,1.5657320498161504,-0.06321539491753482
SPH,lh_caudalmiddlefrontal_volume,0.6651837267510632,-0.015033917575671215,-0.021676502632626413
S1P,lh_caudalmiddlefrontal_volume,0.5853262798702187,-0.1678670815765654,-0.027327245568087785
DHCER,lh_caudalmiddlefrontal_volume,0.11852186218475658,-0.057880590621185925,0.07807771434311939
CER,lh_caudalmiddlefrontal_volume,0.019406636194567707,-0.8438015852639742,0.1167006655013943
CER1P,lh_caudalmiddlefrontal_volume,0.4074019081800103,-0.0004784818105861673,-0.04148372268320189
HEXCER,lh_caudalmiddlefrontal_volume,0.25592687122828184,-0.23168682830957404,0.05686427367558496
HEX2CER,lh_caudalmiddlefrontal_volume,0.8338857548890745,-0.18293222600061285,-0.010505452174478703
HEX3CER,lh_caudalmiddlefrontal_volume,0.9509072682090559,0.2696337366078837,-0.003084154112997181
GM3,lh_caudalmiddlefrontal_volume,0.6096279498708451,0.18481531618768177,-0.025574040562433786
GM1,lh_caudalmiddlefrontal_volume,0.45115811205363593,-0.010277185587860059,-0.03773166520586024
SULFATIDE,lh_caudalmiddlefrontal_volume,0.36481990925313607,-0.2943889081591436,-0.04537275052342653
SM,lh_caudalmiddlefrontal_volume,0.6798106839593163,-9.754328746628023,-0.020672658134674053
PA,lh_caudalmiddlefrontal_volume,0.4174224357645109,-0.012882530945670942,-0.04060452341795749
PC,lh_caudalmiddlefrontal_volume,0.05063269970797186,-12.391158313327763,-0.09767845464688454
LPC,lh_caudalmiddlefrontal_volume,0.025207703202445902,17.607800190979447,-0.11176909935711922
PE,lh_caudalmiddlefrontal_volume,0.12956146100147492,1.3950238477371912,0.07582480460275126
