Feature,log2FC,p_value,student T-test
CER.D18.1.23.0.%mol,,0.010395919073834893,2.568446113246106
CER.D18.1.24.0.%mol,,0.6016995741296004,0.5221656152576007
CER.D18.1.24.1.%mol,,0.015144149347489887,2.4341611985167075
CER.D18.2.14.0.%mol,,0.0042787809349165585,2.8650433387239667
CER.D18.2.16.0.%mol,,0.05022631246886093,1.960993715192599
CER.D18.2.18.0.%mol,,0.007130196541134716,2.697646643412672
CER.D18.2.20.0.%mol,,0.01067599646972248,2.5591408833133187
CER.D18.2.21.0.%mol,,0.030373455364116307,2.169041120379353
CER.D18.2.22.0.%mol,,0.21811734773199595,1.23251903876482
CER.D18.2.23.0.%mol,,0.09048698704360927,1.6948819005306877
CER.D18.2.24.0.%mol,,0.6690715979338142,0.4275805469323148
CER.D18.2.24.1.%mol,,0.22145148551900504,1.2236316558699996
CER.D18.2.26.0.%mol,,0.017757589203440213,-2.375548217436997
CER.D19.1.16.0.%mol,,0.10587674106164159,1.618835782329119
CER.D19.1.18.0.%mol,,0.0015202596534864862,3.1817757717280877
CER.D19.1.20.0.%mol,,0.0031081715329192745,2.9658600832065103
CER.D19.1.22.0.%mol,,0.00017355774126229543,3.77247734542775
CER.D19.1.23.0.%mol,,0.007441046419486196,2.6832768867917793
CER.D19.1.24.0.%mol,,0.014338229350547453,2.4540407233504706
CER.D19.1.24.1.%mol,,0.016544452858672593,2.4017392607317456
CER.D19.1.26.0.%mol,,0.10390585987389823,1.6280601535688972
CER.D20.1.24.0.%mol,,0.05565626709227603,1.9165097054114253
CER.M18.0.20.0.%mol,,0.6627794961340745,0.43624111873487803
CER.M18.0.22.0.%mol,,0.7690808169371031,0.2936771109331506
CER.M18.0.23.0.%mol,,0.3884445098097564,0.862911911928751
CER.M18.0.24.0.%mol,,0.47399436076896195,-0.7163337210696265
CER.M18.0.24.1.%mol,,0.5430137261773144,0.6085224941982181
CER.M18.1.18.0.%mol,,0.7159415160767189,0.3640169772068774
CER.M18.1.20.0.%mol,,0.2744640372559766,1.093589943061474
CER.M18.1.22.0.%mol,,0.49939309824838174,0.6757524767723907
CER.M18.1.23.0.%mol,,0.913195615591529,-0.10904314321005036
CER.M18.1.24.0.%mol,,0.7557924404470571,-0.3111173768138076
CER.M18.1.24.1.%mol,,0.7514371642951316,-0.3168538532884739
CER1P.D18.1.16.0.%mol,,0.9898949616557355,-0.012669085104016568
HEXCER.D16.1.18.0.%mol,,0.5529889390956153,-0.5935379877922053
HEXCER.D16.1.20.0.%mol,,0.7553979091153034,0.3116366021134205
HEXCER.D16.1.22.0.%mol,,0.47838799573152946,0.7092306459543587
HEXCER.D16.1.24.0.%mol,,0.7465885741830918,0.3232524012879159
HEXCER.D18.1.16.0.%mol,,0.033958151529221055,-2.1242169567960283
HEXCER.D18.1.18.0.%mol,,0.4727083930875675,-0.718419555261004
HEXCER.D18.1.20.0.%mol,,0.7960864512485819,-0.25850141093580864
HEXCER.D18.1.22.0.%mol,,0.9308408025228929,-0.08681435302896896
HEXCER.D18.1.24.0.%mol,,0.5586194197998458,0.5851387598391491
HEXCER.D18.1.24.1.%mol,,0.16924543292338087,-1.3758748610023912
HEXCER.D18.2.18.0.%mol,,0.8643163524170494,0.17093722146762017
HEXCER.D18.2.20.0.%mol,,0.038147051110672674,2.0767095596734753
HEXCER.D18.2.22.0.%mol,,0.6837732374605563,-0.40746808705646825
HEXCER.D18.2.24.0.%mol,,0.9952621626498295,0.0059398894175877
HEX2CER.D16.1.16.0.%mol,,4.542592264557903e-06,4.616616749789305
HEX2CER.D16.1.24.1.%mol,,0.0023613486726509563,3.050328079919775
HEX2CER.D18.1.16.0.%mol,,0.0005608228115756581,3.4638462211589696
HEX2CER.D18.1.20.0.%mol,,0.12479016147844715,1.5365858024221182
HEX2CER.D18.1.22.0.%mol,,0.005038222086035189,2.8123699470339227
HEX2CER.D18.1.24.0.%mol,,0.09729854657756744,1.6600387361354418
HEX2CER.D18.1.24.1.%mol,,0.0328109436406562,2.1381009200585845
HEX2CER.D18.2.16.0.%mol,,0.001392361836543765,3.207468332662373
HEX2CER.D18.2.24.1.%mol,,0.5445661266891197,0.6061816007139232
HEX3CER.D18.1.16.0.%mol,,0.14840133307616257,1.4465976292146636
HEX3CER.D18.1.18.0.%mol,,0.18713379099466437,1.3202361490235694
HEX3CER.D18.1.20.0.%mol,,0.004637658480425918,2.839177572190275
HEX3CER.D18.1.22.0.%mol,,0.0006404039715586807,3.427447617408534
HEX3CER.D18.1.24.0.%mol,,0.6559376679938147,0.44569568749724015
HEX3CER.D18.1.24.1.%mol,,0.938124916111322,0.0776512176064993
GM3.D18.1.22.0.%mol,,0.0002259230664510492,3.705011802322605
GM3.D18.1.24.0.%mol,,1.628401937211367e-05,4.33708123664
GM1.D18.1.16.0.%mol,,0.06529880628091538,1.8457432851029982
SULFATIDE..D18.1..16.0.OH..%mol,,0.0007436184708315781,3.3860625217788964
SULFATIDE..D18.1..16.0.%mol,,0.088738806698684,1.7041637665349312
SULFATIDE..D18.1..24.0.OH..%mol,,0.008258998271979425,2.647893335707698
SULFATIDE..D18.1..24.0.%mol,,0.39056572571603754,-0.8590582162935545
SULFATIDE..D18.1..24.1.OH..%mol,,0.1213319970091353,1.5508547004362667
SULFATIDE..D18.1..24.1.%mol,,0.6647845382350365,-0.43347781339858354
SM.37.1.%mol,,0.4634258615607104,0.7335698403763797
SM.37.2.%mol,,1.0285471387794798e-06,-4.924335365140911
SM.38.3...A.%mol,,0.1628857518245552,1.3967179323183663
SM.40.3...A.%mol,,0.6077641161950023,-0.5134703555204615
SM.41.0.%mol,,0.0009066391489997705,-3.3304962446018984
