Regions1,Regions2,p_value,FoldChange,r
Right-Caudate,rh_lateralorbitofrontal_volume,4.623081628454524e-08,0.425080514697146,0.1385275486304448
Right-Putamen,rh_lateralorbitofrontal_volume,9.398821385933497e-32,0.06614357067814014,0.29211818388987376
Right-Pallidum,rh_lateralorbitofrontal_volume,4.629328974046489e-20,0.14712845049828596,0.23046687438362987
Right-Hippocampus,rh_lateralorbitofrontal_volume,9.328969210256731e-58,0.5989869718405509,0.39160999518219375
Right-Amygdala,rh_lateralorbitofrontal_volume,5.096592916925744e-54,0.3425871809427355,0.3793289343198903
Right-Accumbens-area,rh_lateralorbitofrontal_volume,1.9625005185670664e-76,0.14553123928602155,0.44626830427523756
Right-VentralDC,rh_lateralorbitofrontal_volume,3.7325229368329015e-31,-0.1385797505045979,0.28932122636604224
WM-hypointensities,rh_lateralorbitofrontal_volume,1.2857611738883595e-10,0.5601843353906353,-0.16265094068267827
CC_Posterior,rh_lateralorbitofrontal_volume,9.617605120267006e-10,0.06360575804491195,0.15482473543008402
CC_Mid_Posterior,rh_lateralorbitofrontal_volume,1.766374930799752e-06,0.024362316907262118,0.12125799169474182
CC_Central,rh_lateralorbitofrontal_volume,6.708509285006228e-19,0.001984812041412195,0.22330208049619585
CC_Mid_Anterior,rh_lateralorbitofrontal_volume,1.6132847544366498e-19,0.0675008540084047,0.2271517022615395
CC_Anterior,rh_lateralorbitofrontal_volume,6.407859712676102e-12,0.04127571071429159,0.1736545166494792
rh_caudalanteriorcingulate_volume,rh_lingual_volume,6.9939509376060785e-12,4.050296411075502,0.17334347371058786
rh_caudalmiddlefrontal_volume,rh_lingual_volume,1.1060834187007367e-23,1.8395143838327417,0.25139253668914796
rh_cuneus_volume,rh_lingual_volume,9.752078835336756e-156,0.37580969418280197,0.6064562353694951
rh_entorhinal_volume,rh_lingual_volume,1.1427830274227123e-06,-0.6882752525004071,0.12344497477698062
rh_fusiform_volume,rh_lingual_volume,1.0489047461024539e-45,-4.753093395903192,0.3499424724231416
rh_inferiorparietal_volume,rh_lingual_volume,3.4341227767790477e-31,15.637998967281998,0.28949111286404056
rh_inferiortemporal_volume,rh_lingual_volume,3.560915862222732e-15,9.883409227165908,0.19843910917540025
rh_isthmuscingulate_volume,rh_lingual_volume,1.6540771839771875e-74,-1.569175513838824,0.4410764537731254
rh_lateraloccipital_volume,rh_lingual_volume,3.76301062459827e-116,7.685850831593095,0.5371780010623584
rh_lateralorbitofrontal_volume,rh_lingual_volume,2.76699713441741e-38,-2.7660380761678227,0.320769887113259
rh_lingual_volume,rh_lingual_volume,0.0,1.0,0.9999999999999996
rh_medialorbitofrontal_volume,rh_lingual_volume,3.843005625409894e-15,2.5482296389868284,0.19820324174344575
rh_middletemporal_volume,rh_lingual_volume,4.985652610412508e-41,6.378376173963094,0.33192886574265174
rh_parahippocampal_volume,rh_lingual_volume,2.6318441639257734e-55,-2.8274386920109906,0.38361752251506603
rh_paracentral_volume,rh_lingual_volume,1.2003008897930991e-32,-0.5933090406618853,0.2962346360833636
rh_parsopercularis_volume,rh_lingual_volume,1.248283772860238e-23,-0.15134537868019732,0.2511028012720743
rh_parsorbitalis_volume,rh_lingual_volume,1.4831855193289017e-25,-1.006588320577738,0.2614879637885963
rh_parstriangularis_volume,rh_lingual_volume,1.581157767075864e-20,0.09102662056878676,0.23327848034929502
rh_pericalcarine_volume,rh_lingual_volume,2.3420655431717826e-160,-1.1530478366252475,0.6135486489431722
rh_postcentral_volume,rh_lingual_volume,4.666944225910747e-53,-8.377459856573955,0.37608166603543713
rh_posteriorcingulate_volume,rh_lingual_volume,1.2168631519921554e-30,4.134081868623559,0.2868990600232377
rh_precentral_volume,rh_lingual_volume,2.0185921537985198e-55,-5.30315645093741,0.38399831839366066
rh_precuneus_volume,rh_lingual_volume,2.94634390785091e-62,-3.939443661852903,0.4057385228174447
rh_rostralanteriorcingulate_volume,rh_lingual_volume,4.691750159603357e-17,1.270233697052212,0.21137907562146763
rh_rostralmiddlefrontal_volume,rh_lingual_volume,5.41298531479061e-29,9.348028921795224,0.2789549032916268
rh_superiorfrontal_volume,rh_lingual_volume,1.211819398118077e-43,1.2893021186424352,0.3421443034151708
rh_superiorparietal_volume,rh_lingual_volume,2.207838002783894e-31,-2.071336463991765,0.2903898505794071
rh_superiortemporal_volume,rh_lingual_volume,2.56895738150881e-26,9.26702540910414,0.2654697638367702
rh_supramarginal_volume,rh_lingual_volume,1.5801106709348707e-22,-0.3354142527212509,0.24493387640132114
rh_transversetemporal_volume,rh_lingual_volume,1.968439659782987e-21,1.415627850073406,0.2386284895446187
rh_insula_volume,rh_lingual_volume,3.0332334485693884e-27,-4.266408004917129,0.27023204517608307
lh_caudalanteriorcingulate_volume,rh_lingual_volume,2.2749855596421804e-14,-4.6393089453468,0.19261536627869144
lh_caudalmiddlefrontal_volume,rh_lingual_volume,2.167334112705826e-18,-3.886670770113243,0.22007961838939114
lh_cuneus_volume,rh_lingual_volume,1.534116339259887e-95,-3.28933685933526,0.49343328635503986
lh_entorhinal_volume,rh_lingual_volume,2.7435151079482725e-08,0.6506565635841751,0.14083221518719197
lh_fusiform_volume,rh_lingual_volume,2.207315135107622e-53,1.5994618113790018,0.3771837078908619
lh_inferiorparietal_volume,rh_lingual_volume,1.513726760518607e-27,1.737268506858683,0.2717608968452994
lh_inferiortemporal_volume,rh_lingual_volume,1.568440447163212e-15,-3.6098613589935242,0.20095747933073074
lh_isthmuscingulate_volume,rh_lingual_volume,8.504706089158522e-48,0.6724032998457425,0.35762907375173286
lh_lateraloccipital_volume,rh_lingual_volume,1.0632235581771907e-86,8.880847069528148,0.4725244586895958
lh_lateralorbitofrontal_volume,rh_lingual_volume,5.78803892789749e-46,1.496362370562268,0.35090323619027064
lh_lingual_volume,rh_lingual_volume,4.5764689010241796e-251,0.7660877751585404,0.72409652458209
lh_medialorbitofrontal_volume,rh_lingual_volume,2.4079550356721242e-27,-2.8999858123322446,0.2707409220724855
lh_middletemporal_volume,rh_lingual_volume,7.0722698748475625e-31,3.4512825013348953,0.288014284195762
lh_parahippocampal_volume,rh_lingual_volume,6.268285718289258e-29,-1.228668737336748,0.278642551307272
lh_paracentral_volume,rh_lingual_volume,3.413017955640517e-23,0.13006862342094697,0.24867865109472304
lh_parsopercularis_volume,rh_lingual_volume,9.046430473504192e-28,0.6134259214523698,0.27288693157790933
lh_parsorbitalis_volume,rh_lingual_volume,6.1470695164449445e-25,-0.07283922376262057,0.2582080234055985
lh_parstriangularis_volume,rh_lingual_volume,1.417888293394751e-25,-1.2910810297717672,0.26159107260871745
lh_pericalcarine_volume,rh_lingual_volume,9.029775148558079e-131,-1.1538012366143306,0.5647218720396634
lh_postcentral_volume,rh_lingual_volume,1.2586472653104985e-41,4.091771164366597,0.3342991497048662
lh_posteriorcingulate_volume,rh_lingual_volume,2.0140195626917402e-26,-0.9677755382347708,0.2660171366684913
lh_precentral_volume,rh_lingual_volume,3.2502063785084084e-58,2.2158540091385994,0.39307935103143177
lh_precuneus_volume,rh_lingual_volume,5.456679749629815e-50,3.6238432825678335,0.3654679001481074
lh_rostralanteriorcingulate_volume,rh_lingual_volume,6.286081655428552e-23,1.149621633084951,0.24719378852623286
lh_rostralmiddlefrontal_volume,rh_lingual_volume,1.09540352674664e-34,7.786521695434448,0.3053847023966716
lh_superiorfrontal_volume,rh_lingual_volume,8.045053336462145e-44,2.668063067340316,0.3428257173993903
lh_superiorparietal_volume,rh_lingual_volume,7.547261053213075e-33,-2.1561617832325184,0.29715342147209794
lh_superiortemporal_volume,rh_lingual_volume,5.28210057397551e-31,7.18605839573378,0.28861198455118064
lh_supramarginal_volume,rh_lingual_volume,8.517008954018402e-35,5.181086098500954,0.3058658016162481
lh_transversetemporal_volume,rh_lingual_volume,4.499215085862034e-15,-0.9430571278938022,0.19771456042338856
lh_insula_volume,rh_lingual_volume,2.1677162943882788e-33,-3.1512779071281782,0.2996073419505952
Left-Cerebellum-White-Matter,rh_lingual_volume,1.600801398831601e-10,2.939256903600891,0.16181708295977607
Left-Cerebellum-Cortex,rh_lingual_volume,1.6335675818056823e-14,10.140777723477902,0.19366890205396634
Left-Thalamus-Proper,rh_lingual_volume,0.006145575145152693,-5.418364347557184,0.06970054483534058
Left-Caudate,rh_lingual_volume,0.490907472626692,-4.757383928956021,0.017544042655758065
Left-Putamen,rh_lingual_volume,1.9866332343881456e-12,-6.28240562189281,0.17776287163846471
Left-Pallidum,rh_lingual_volume,1.1987426406969672e-09,-2.5727753996706073,0.1539438165669569
Brain-Stem,rh_lingual_volume,3.228891152140815e-05,-15.79574005012543,0.10557477368980311
Left-Hippocampus,rh_lingual_volume,3.3952682997043512e-37,-0.7162599607904849,0.3162084651301188
Left-Amygdala,rh_lingual_volume,9.30102041746854e-34,-0.4949668802569991,0.3012582949990211
Left-Accumbens-area,rh_lingual_volume,2.5453540926322334e-12,-0.02551146927496935,0.17690161369625304
Left-VentralDC,rh_lingual_volume,3.1036710855279157e-30,-0.8987724459411021,0.2849629623046567
Right-Cerebellum-White-Matter,rh_lingual_volume,1.2648097518017018e-07,16.988102051397043,0.13397291057614094
Right-Cerebellum-Cortex,rh_lingual_volume,1.0789640995859536e-16,16.870628938308393,0.20895596485207205
Right-Thalamus-Proper,rh_lingual_volume,1.6798904274210897e-07,-5.42884499427946,0.13266097715205416
Right-Caudate,rh_lingual_volume,0.07267767443061414,-4.05857642642743,0.04569086705290126
Right-Putamen,rh_lingual_volume,9.889101639167332e-14,-6.163975488560658,0.18786678226569611
Right-Pallidum,rh_lingual_volume,3.2068343081849207e-06,-2.2995889689466518,0.11820029450218263
Right-Hippocampus,rh_lingual_volume,9.689111841644528e-41,-1.9559290656371768,0.3307772226477948
Right-Amygdala,rh_lingual_volume,2.4321539032038693e-30,0.19158805568388063,0.28546857884292326
Right-Accumbens-area,rh_lingual_volume,2.6573080050332434e-26,-0.280470316978661,0.2653936106285094
Right-VentralDC,rh_lingual_volume,9.237332285041911e-30,-1.1465811073231618,0.2826882454232683
WM-hypointensities,rh_lingual_volume,1.5247304472982407e-06,-20.188058915135173,-0.12200101694756807
CC_Posterior,rh_lingual_volume,2.4046867628018488e-08,1.3958151563431618,0.14140856819167893
CC_Mid_Posterior,rh_lingual_volume,4.815500349714036e-07,-0.6597181110005794,0.1276785649575205
CC_Central,rh_lingual_volume,1.2142882579742146e-12,0.01844821380753024,0.17946106225552072
CC_Mid_Anterior,rh_lingual_volume,1.7204447191518113e-08,-0.10447800758556806,0.14286226613576375
CC_Anterior,rh_lingual_volume,1.1186006485067377e-05,-0.28597573898988365,0.11153713741920683
rh_caudalanteriorcingulate_volume,rh_medialorbitofrontal_volume,1.6759709483935202e-21,-0.04569228015804861,0.23903605821110402
rh_caudalmiddlefrontal_volume,rh_medialorbitofrontal_volume,2.1413909652703215e-33,0.6429651245699985,0.2996312592083299
rh_cuneus_volume,rh_medialorbitofrontal_volume,2.753531205955496e-11,-0.6435741275147722,0.1683965375782434
rh_entorhinal_volume,rh_medialorbitofrontal_volume,1.1926922154177208e-25,1.0026116672013146,0.26198673401779915
rh_fusiform_volume,rh_medialorbitofrontal_volume,4.3732830554586773e-41,1.160976972241578,0.33215542740052056
rh_inferiorparietal_volume,rh_medialorbitofrontal_volume,1.3411564004737074e-48,3.276990470299276,0.36052232566338094
rh_inferiortemporal_volume,rh_medialorbitofrontal_volume,2.60606073829633e-53,4.172625773364183,0.3769396497170954
rh_isthmuscingulate_volume,rh_medialorbitofrontal_volume,1.1284476028603565e-35,-0.05518903794030164,0.3096977128731098
rh_lateraloccipital_volume,rh_medialorbitofrontal_volume,1.2346462999159554e-21,-0.9253285615995767,0.2398083302634172
rh_lateralorbitofrontal_volume,rh_medialorbitofrontal_volume,2.9544215212442574e-139,1.1550683459564581,0.5795956482741145
rh_lingual_volume,rh_medialorbitofrontal_volume,3.843005625409894e-15,-0.7850882686088888,0.19820324174344575
rh_medialorbitofrontal_volume,rh_medialorbitofrontal_volume,0.0,1.0,0.9999999999999997
rh_middletemporal_volume,rh_medialorbitofrontal_volume,2.142028219501432e-60,3.672337963098042,0.3999775205501254
rh_parahippocampal_volume,rh_medialorbitofrontal_volume,3.2304236661588236e-39,0.2605645224612352,0.32461547347069236
rh_paracentral_volume,rh_medialorbitofrontal_volume,8.289594604833843e-34,0.07419899160597149,0.3014820918989545
rh_parsopercularis_volume,rh_medialorbitofrontal_volume,2.0960031054287368e-50,0.47850566591309923,0.366929044465123
rh_parsorbitalis_volume,rh_medialorbitofrontal_volume,1.2594148890173768e-47,0.3534520911901859,0.35701020413434204
rh_parstriangularis_volume,rh_medialorbitofrontal_volume,3.2106194973959757e-48,0.1186035293269929,0.35915871365851837
rh_pericalcarine_volume,rh_medialorbitofrontal_volume,1.6709496603686376e-12,-0.3418471885647899,0.17836172172426712
rh_postcentral_volume,rh_medialorbitofrontal_volume,1.4713959568137813e-60,0.9126436703002819,0.400486830820374
rh_posteriorcingulate_volume,rh_medialorbitofrontal_volume,1.8572313473814053e-43,0.2022062872774364,0.341432273764971
rh_precentral_volume,rh_medialorbitofrontal_volume,1.0860018571742742e-61,1.1688029943129032,0.4039971996097653
rh_precuneus_volume,rh_medialorbitofrontal_volume,1.472319522325542e-57,1.1817305185910962,0.3909718029676098
rh_rostralanteriorcingulate_volume,rh_medialorbitofrontal_volume,3.0867757909911855e-43,-0.09937424783363709,0.340582605167379
rh_rostralmiddlefrontal_volume,rh_medialorbitofrontal_volume,7.642269543324117e-69,0.8645112498263919,0.4252585716669339
rh_superiorfrontal_volume,rh_medialorbitofrontal_volume,1.266600486857272e-84,3.6654177836808373,0.46739676016927845
rh_superiorparietal_volume,rh_medialorbitofrontal_volume,1.1007051286815317e-39,1.4794007992676912,0.32652247294369097
rh_superiortemporal_volume,rh_medialorbitofrontal_volume,3.5816571224283454e-80,3.1379629566280154,0.4560980084657041
rh_supramarginal_volume,rh_medialorbitofrontal_volume,8.62192299387276e-66,3.680321124207083,0.4163722432790586
rh_transversetemporal_volume,rh_medialorbitofrontal_volume,7.745054778453398e-37,0.029565771700443336,0.3146905866072367
rh_insula_volume,rh_medialorbitofrontal_volume,7.073633210333078e-95,1.2276047400777605,0.4919128143424498
lh_caudalanteriorcingulate_volume,rh_medialorbitofrontal_volume,2.8272971613825655e-35,-0.1747627462016792,0.30796349531839146
lh_caudalmiddlefrontal_volume,rh_medialorbitofrontal_volume,8.58731214687252e-38,1.0957449947352673,0.31871926815533796
lh_cuneus_volume,rh_medialorbitofrontal_volume,3.8925856800656834e-07,-0.6095505076618273,0.12870025000932397
lh_entorhinal_volume,rh_medialorbitofrontal_volume,1.3884708575232203e-12,0.28438083962751753,0.17900030038014708
lh_fusiform_volume,rh_medialorbitofrontal_volume,7.589972715839569e-29,0.9967771588516103,0.2782345828687955
lh_inferiorparietal_volume,rh_medialorbitofrontal_volume,3.5144475747596933e-43,-0.21829014871869037,0.3403651710309982
lh_inferiortemporal_volume,rh_medialorbitofrontal_volume,1.003798060199784e-42,1.751247175352009,0.3386000862851897
lh_isthmuscingulate_volume,rh_medialorbitofrontal_volume,6.094160149227387e-23,-0.26541080011413415,0.2472694128110363
lh_lateraloccipital_volume,rh_medialorbitofrontal_volume,3.731307252957975e-22,-0.4282915273240387,0.24280615535442795
lh_lateralorbitofrontal_volume,rh_medialorbitofrontal_volume,8.639425880488543e-132,2.071648273567009,0.5665491262513712
lh_lingual_volume,rh_medialorbitofrontal_volume,8.131197912416983e-17,-0.7819451584687627,0.2097823875421174
lh_medialorbitofrontal_volume,rh_medialorbitofrontal_volume,1.0478443417745709e-166,1.2553127674745708,0.6230107829671108
lh_middletemporal_volume,rh_medialorbitofrontal_volume,1.9812904867337817e-43,1.6682625268518798,0.3413242781075292
lh_parahippocampal_volume,rh_medialorbitofrontal_volume,2.5188141075537092e-30,0.413288807946855,0.28539603615305514
lh_paracentral_volume,rh_medialorbitofrontal_volume,5.238904176307674e-32,-0.40847902703474315,0.2932941513318751
lh_parsopercularis_volume,rh_medialorbitofrontal_volume,1.2474629126617604e-54,0.6148953854633897,0.3813737489366503
lh_parsorbitalis_volume,rh_medialorbitofrontal_volume,2.3616684144445326e-53,0.48609147237935796,0.3770843958009561
lh_parstriangularis_volume,rh_medialorbitofrontal_volume,2.405621652770242e-37,-0.0676651577127853,0.31684008094524535
lh_pericalcarine_volume,rh_medialorbitofrontal_volume,1.6184164918040613e-12,-0.23677724617205104,0.17847204020702354
lh_postcentral_volume,rh_medialorbitofrontal_volume,8.882163495671077e-59,-0.32247089548753766,0.3948769635601849
lh_posteriorcingulate_volume,rh_medialorbitofrontal_volume,9.367097092269714e-52,-0.33598344884249204,0.3716237492436939
lh_precentral_volume,rh_medialorbitofrontal_volume,3.3849464161701557e-66,0.027180868247255876,0.4175698985987031
lh_precuneus_volume,rh_medialorbitofrontal_volume,4.999204076417407e-44,-0.4369037319299832,0.3436150006108482
lh_rostralanteriorcingulate_volume,rh_medialorbitofrontal_volume,3.690391152670777e-60,-0.3888998764371121,0.399238191971738
lh_rostralmiddlefrontal_volume,rh_medialorbitofrontal_volume,1.4219612130405071e-74,1.2003222741676094,0.441254989108526
lh_superiorfrontal_volume,rh_medialorbitofrontal_volume,3.18619116636431e-100,1.3988290715685059,0.503946515442257
lh_superiorparietal_volume,rh_medialorbitofrontal_volume,3.767393559269719e-36,-0.5288699326910656,0.31175394669047307
lh_superiortemporal_volume,rh_medialorbitofrontal_volume,7.351710756191386e-61,2.0470840305338545,0.401425515438609
lh_supramarginal_volume,rh_medialorbitofrontal_volume,2.638647138531893e-49,2.111509107851154,0.36304449815500556
lh_transversetemporal_volume,rh_medialorbitofrontal_volume,1.789554563739271e-24,-0.00908611789997156,0.2557117210155716
lh_insula_volume,rh_medialorbitofrontal_volume,1.5081498867838384e-86,0.6971859621683739,0.47215241338035074
Left-Cerebellum-White-Matter,rh_medialorbitofrontal_volume,1.4948290665732926e-05,1.0111587305787908,0.10993649744604837
Left-Cerebellum-Cortex,rh_medialorbitofrontal_volume,1.5253636567602822e-22,2.8697012859778708,0.24502075632286727
Left-Thalamus-Proper,rh_medialorbitofrontal_volume,5.503728991241671e-12,0.6923415631585135,0.17419371885543242
Left-Caudate,rh_medialorbitofrontal_volume,6.82417265872433e-05,0.7502338182170585,0.10116955001850056
Left-Putamen,rh_medialorbitofrontal_volume,1.5938158162402805e-30,0.07108716803505603,0.28634261665782484
Left-Pallidum,rh_medialorbitofrontal_volume,2.1655733013867494e-16,0.4329968049481228,0.20690564795150532
Brain-Stem,rh_medialorbitofrontal_volume,1.9845100295567613e-08,2.797866241391815,0.14224413542741554
Left-Hippocampus,rh_medialorbitofrontal_volume,9.938744710395071e-58,-0.37883637392223,0.39152152366083376
Left-Amygdala,rh_medialorbitofrontal_volume,1.7303132063598417e-32,-0.18659505194985118,0.29550802279867383
Left-Accumbens-area,rh_medialorbitofrontal_volume,7.364622398937028e-48,-0.0012903384386608425,0.35785560757669715
Left-VentralDC,rh_medialorbitofrontal_volume,1.1032755700044442e-18,0.2770130887594084,0.22194119316297908
Right-Cerebellum-White-Matter,rh_medialorbitofrontal_volume,1.301865186580092e-06,1.7329687593807026,0.12279433811621157
Right-Cerebellum-Cortex,rh_medialorbitofrontal_volume,5.16695417579878e-17,3.057421974807878,0.2110998753445558
Right-Thalamus-Proper,rh_medialorbitofrontal_volume,6.784098867966714e-21,0.7447397277439339,0.23546731372363588
Right-Caudate,rh_medialorbitofrontal_volume,6.10330207532726e-06,0.8298266247685377,0.11481386217935143
Right-Putamen,rh_medialorbitofrontal_volume,1.9973980697958985e-32,0.2823261345916211,0.29522226386675177
Right-Pallidum,rh_medialorbitofrontal_volume,1.7192590663964252e-13,0.15491111253088224,0.18604692902889627
Right-Hippocampus,rh_medialorbitofrontal_volume,1.7065971604162717e-62,0.07288662943117434,0.40646436193604724
Right-Amygdala,rh_medialorbitofrontal_volume,1.1347174148435619e-35,-0.02117554553215953,0.3096872860010974
Right-Accumbens-area,rh_medialorbitofrontal_volume,1.8050378184238924e-51,0.0016997822752445805,0.37063936929335894
Right-VentralDC,rh_medialorbitofrontal_volume,1.6809815200522373e-21,0.18826492739373835,0.23902850108881296
WM-hypointensities,rh_medialorbitofrontal_volume,2.3683391245023484e-06,10.277636049941808,-0.11976366707327858
CC_Posterior,rh_medialorbitofrontal_volume,7.393567003350945e-06,0.3173433071124671,0.11378623221192828
CC_Mid_Posterior,rh_medialorbitofrontal_volume,0.0003269432265899056,0.24937628835619294,0.09132126011856402
CC_Central,rh_medialorbitofrontal_volume,2.9492129418650122e-15,0.17156524144877994,0.19902097870234065
CC_Mid_Anterior,rh_medialorbitofrontal_volume,1.2525379136247882e-12,0.17369582212049217,0.1793545650383094
CC_Anterior,rh_medialorbitofrontal_volume,3.818757147740872e-06,0.5093598860228524,0.117290489154217
rh_caudalanteriorcingulate_volume,rh_middletemporal_volume,3.0014213301094416e-19,0.0771844301172491,0.22548345237288986
rh_caudalmiddlefrontal_volume,rh_middletemporal_volume,6.434314005667173e-62,-0.14192843676501093,0.4046971554507412
rh_cuneus_volume,rh_middletemporal_volume,2.2119093041720514e-31,-0.03372443452978193,0.2903861091144553
rh_entorhinal_volume,rh_middletemporal_volume,8.691823456899787e-50,-0.2511693665870077,0.3647542169001244
rh_fusiform_volume,rh_middletemporal_volume,5.937946497574611e-136,0.09243173344857951,0.5738957275571461
rh_inferiorparietal_volume,rh_middletemporal_volume,6.036799756316013e-222,0.4152312765862499,0.6936305928883928
rh_inferiortemporal_volume,rh_middletemporal_volume,1.4219726163204075e-249,0.4950355152278646,0.7226286818915263
rh_isthmuscingulate_volume,rh_middletemporal_volume,1.646779855565325e-71,-0.10317044036491826,0.4328094974361035
rh_lateraloccipital_volume,rh_middletemporal_volume,1.24679083687633e-90,-0.2212468907973921,0.4820006456826371
rh_lateralorbitofrontal_volume,rh_middletemporal_volume,2.0515970574862117e-83,0.30676197855327686,0.4643686699392703
rh_lingual_volume,rh_middletemporal_volume,4.985652610412508e-41,0.3071034234443565,0.33192886574265174
rh_medialorbitofrontal_volume,rh_middletemporal_volume,2.142028219501432e-60,0.07244969280324827,0.3999775205501254
rh_middletemporal_volume,rh_middletemporal_volume,0.0,1.0,1.0
rh_parahippocampal_volume,rh_middletemporal_volume,1.131524870753731e-72,-0.0527885712617955,0.4360435620605264
rh_paracentral_volume,rh_middletemporal_volume,1.8181916424469908e-35,0.23897924467429088,0.3087985259075408
rh_parsopercularis_volume,rh_middletemporal_volume,8.719379771218134e-63,0.10279668756600466,0.4073545250345495
rh_parsorbitalis_volume,rh_middletemporal_volume,1.8684852918080703e-54,0.055900587515637416,0.3807882717760569
rh_parstriangularis_volume,rh_middletemporal_volume,2.7308212272940472e-36,0.06663661111382782,0.3123539906454975
rh_pericalcarine_volume,rh_middletemporal_volume,8.553819876049859e-17,0.09319353536841384,0.2096346119901588
rh_postcentral_volume,rh_middletemporal_volume,6.010614607953414e-60,0.626158064711583,0.3985736244485839
rh_posteriorcingulate_volume,rh_middletemporal_volume,8.810527539856035e-70,0.1944426580064706,0.42793725775717134
rh_precentral_volume,rh_middletemporal_volume,2.328127304611466e-76,0.48882820753140627,0.44606992804391277
rh_precuneus_volume,rh_middletemporal_volume,6.616147704042379e-112,0.35933983014531956,0.5286757910409065
rh_rostralanteriorcingulate_volume,rh_middletemporal_volume,1.671964946712693e-43,-0.0178923563771196,0.3416076960087538
rh_rostralmiddlefrontal_volume,rh_middletemporal_volume,5.891603501584566e-65,0.4760096437694382,0.4138951091501586
rh_superiorfrontal_volume,rh_middletemporal_volume,6.977245480786253e-115,0.23165819608373292,0.534663423006082
rh_superiorparietal_volume,rh_middletemporal_volume,3.1590833710874827e-75,0.511297221123045,0.44302543920426113
rh_superiortemporal_volume,rh_middletemporal_volume,4.2442594337562095e-201,0.2771408410583115,0.6691914836386741
rh_supramarginal_volume,rh_middletemporal_volume,4.920145483624663e-127,1.1359973518207624,0.5579239373327083
rh_transversetemporal_volume,rh_middletemporal_volume,2.1067574690854303e-42,0.0008062052658676451,0.33734628042662773
rh_insula_volume,rh_middletemporal_volume,1.6742016837475624e-106,0.130793668875626,0.5174915703549703
lh_caudalanteriorcingulate_volume,rh_middletemporal_volume,2.7395892028616067e-36,0.3060843678927544,0.3123480198064099
lh_caudalmiddlefrontal_volume,rh_middletemporal_volume,5.386311154566945e-62,0.4166716319263193,0.4049345109075966
lh_cuneus_volume,rh_middletemporal_volume,4.050934654601784e-24,0.034598366614329114,0.2537845822424728
lh_entorhinal_volume,rh_middletemporal_volume,2.5473179207622924e-31,-0.07712331844979482,0.29009921723896964
lh_fusiform_volume,rh_middletemporal_volume,9.288818048846365e-115,0.9897388185851886,0.5344158514565521
lh_inferiorparietal_volume,rh_middletemporal_volume,6.406629208136215e-135,0.07249880015045845,0.5720899380608973
lh_inferiortemporal_volume,rh_middletemporal_volume,5.955679763105729e-143,0.47880252890363073,0.5858420036697666
lh_isthmuscingulate_volume,rh_middletemporal_volume,1.2974628202561282e-60,0.30713694922998497,0.4006572434349683
lh_lateraloccipital_volume,rh_middletemporal_volume,1.892856257739422e-79,0.19350299228522305,0.4542219993576471
lh_lateralorbitofrontal_volume,rh_middletemporal_volume,1.5836534830533332e-88,0.47083159735447994,0.4769658868093504
lh_lingual_volume,rh_middletemporal_volume,2.992175521517191e-41,0.2549583665952774,0.33281045968822803
lh_medialorbitofrontal_volume,rh_middletemporal_volume,7.467580971620137e-54,0.025459413221717925,0.3787714188094457
lh_middletemporal_volume,rh_middletemporal_volume,2.654155059256906e-278,0.6627280507061278,0.7493047080800704
lh_parahippocampal_volume,rh_middletemporal_volume,3.13687468367549e-48,-0.020868760707766474,0.3591950985701401
lh_paracentral_volume,rh_middletemporal_volume,3.59682345635185e-21,0.09083316863410179,0.23709419842138915
lh_parsopercularis_volume,rh_middletemporal_volume,1.6877088113151578e-51,0.14922334560045902,0.37074038581911173
lh_parsorbitalis_volume,rh_middletemporal_volume,2.3842258750321042e-30,0.2836940332292557,0.285509807796153
lh_parstriangularis_volume,rh_middletemporal_volume,7.67222210776285e-23,-0.21983063404332298,0.2467071699785398
lh_pericalcarine_volume,rh_middletemporal_volume,1.134936601749941e-18,0.0648595704834816,0.2218635262632175
lh_postcentral_volume,rh_middletemporal_volume,4.0077975500538543e-60,1.1218081231838446,0.39912588836988294
lh_posteriorcingulate_volume,rh_middletemporal_volume,2.990117524707142e-63,0.14928437449174925,0.4087676192378285
lh_precentral_volume,rh_middletemporal_volume,2.0437230449175445e-71,0.9726471321740596,0.4325471530338266
lh_precuneus_volume,rh_middletemporal_volume,5.483130160666261e-84,0.7227695593203345,0.46580724150647246
lh_rostralanteriorcingulate_volume,rh_middletemporal_volume,5.813084455042631e-55,-0.18768802371962706,0.382477035658361
lh_rostralmiddlefrontal_volume,rh_middletemporal_volume,2.194827912108511e-68,-0.4424312285623778,0.4239415939981475
lh_superiorfrontal_volume,rh_middletemporal_volume,5.7343117887016295e-108,0.6316233966123971,0.520566233610772
lh_superiorparietal_volume,rh_middletemporal_volume,1.5623734367279739e-52,0.6826119216105766,0.3742941602806168
lh_superiortemporal_volume,rh_middletemporal_volume,3.0820743465734713e-143,0.5402354394214391,0.5863199491978535
lh_supramarginal_volume,rh_middletemporal_volume,1.7421563901436286e-113,0.8984163742979152,0.5318677272987856
lh_transversetemporal_volume,rh_middletemporal_volume,3.703333907977965e-22,0.12282105927288442,0.24282487876242123
lh_insula_volume,rh_middletemporal_volume,1.3919280611431728e-79,0.3611926314296173,0.4545692692904131
Left-Cerebellum-White-Matter,rh_middletemporal_volume,2.182841281167706e-10,0.5468131093715966,0.1606296295039916
