Lipids,Regions,p_value,FoldChange,r
LPC,rh_pericalcarine_volume,0.18738002644844473,-42.947505760533204,-0.0463981761227791
PE,rh_pericalcarine_volume,0.29989394442919487,9.423344466139719,-0.03649133865850667
LPE,rh_pericalcarine_volume,0.04668237660838237,-4.588785037027158,-0.0699579844292786
PI,rh_pericalcarine_volume,0.6728974185940451,21.78961425055168,-0.014865040747303339
PIP1,rh_pericalcarine_volume,0.09535707381941175,-0.0075909307554628165,0.05867663565771991
LPI,rh_pericalcarine_volume,0.00578835892006616,0.3472774910959681,-0.09694140419581858
PS,rh_pericalcarine_volume,0.6404006329574229,-0.5112668207726845,-0.016448044018992237
PG,rh_pericalcarine_volume,0.32712758039107404,-0.022931715328100573,0.03449509571605167
CE,rh_pericalcarine_volume,0.09519473117937224,-520.061609818848,0.05870536752610392
COH,rh_pericalcarine_volume,0.008742156904679638,-71.58769691525815,0.09213010294753739
DE,rh_pericalcarine_volume,0.03846431659769954,16.601100660432632,0.0727888265897646
DEDE,rh_pericalcarine_volume,0.013755767816759249,0.012425795403311372,0.08658598269568185
METHYL,rh_pericalcarine_volume,0.03347336575227751,-13.240300238475008,0.0747697502963717
DIMETHYL,rh_pericalcarine_volume,0.07007647315334833,-6.222402734674066,0.06371979340250317
FA,rh_pericalcarine_volume,0.6461943393681134,541.036482685663,0.016163468418887158
AC,rh_pericalcarine_volume,0.4043980017745396,-0.21206112239787012,0.02935364847739015
CA,rh_pericalcarine_volume,0.8058134948925152,-0.0019075673162013175,-0.008656160262528361
DXCA,rh_pericalcarine_volume,0.27543963440856456,0.000548916920758669,-0.03838941986328746
DG,rh_pericalcarine_volume,0.5642108240987086,-19.093589597035248,0.020301419054685375
TG,rh_pericalcarine_volume,0.009698516095836369,92.01368370940298,-0.09088515030959932
UBIQUINONE,rh_pericalcarine_volume,0.6844499645918336,-12.002066450381166,-0.01430959771318814
SPH,rh_postcentral_volume,0.3765923748692803,0.004385541278707663,-0.03112714483915998
S1P,rh_postcentral_volume,0.2758887343804154,-0.03266341963936887,-0.038353555258079534
DHCER,rh_postcentral_volume,0.0007411846593604079,0.10355874688064168,0.11838475293778819
CER,rh_postcentral_volume,0.03283921510615857,1.556816360185043,0.07503919820930961
CER1P,rh_postcentral_volume,0.20771951245635648,0.0011465535080582192,-0.04434112774202028
HEXCER,rh_postcentral_volume,0.13718029518979521,0.26887557720641575,0.0523032175008338
HEX2CER,rh_postcentral_volume,0.03702353500881584,0.09025826785401188,0.07333707336480119
HEX3CER,rh_postcentral_volume,0.6858965699476384,0.044721074510398695,0.0142402979252205
GM3,rh_postcentral_volume,0.10632549331066313,0.1803355568571057,-0.05681995481368488
GM1,rh_postcentral_volume,0.6211170539708448,-0.0009858908285827364,-0.01740312383826748
SULFATIDE,rh_postcentral_volume,0.45081528099524065,0.1338970899562253,-0.026547591391170806
SM,rh_postcentral_volume,0.18274831962513383,18.935757600174988,0.046889332691782096
PA,rh_postcentral_volume,0.9420470204698869,0.0012037602583656094,-0.0025598538285306767
PC,rh_postcentral_volume,0.0600422279298887,-5.245527948977289,-0.06614413513553254
LPC,rh_postcentral_volume,0.09559362059408046,7.015383964861559,-0.0586348408406629
PE,rh_postcentral_volume,0.25716486510061076,-2.1607328633638963,0.039884111176417755
LPE,rh_postcentral_volume,0.4128222276231031,0.6402811495765625,-0.028830893250430503
PI,rh_postcentral_volume,0.47540425101670025,6.221870151522172,0.025127727247711094
PIP1,rh_postcentral_volume,0.0007200779428115274,0.004718466976315517,0.11866155658287843
LPI,rh_postcentral_volume,0.19879695977161477,0.10649539628256517,-0.04522453439542819
PS,rh_postcentral_volume,0.31776464302672297,0.42128248798080964,-0.03516866278768516
PG,rh_postcentral_volume,0.06031109101929777,-0.0017746946197253108,0.06607496206337453
CE,rh_postcentral_volume,0.5198515971030507,188.03521265965145,-0.0226589939039682
COH,rh_postcentral_volume,0.6033015087283448,-10.24558267621448,-0.018296987022956367
DE,rh_postcentral_volume,0.9148177781349268,3.869625129380402,-0.003766453820345221
DEDE,rh_postcentral_volume,0.47541502015258763,0.046883341869353494,-0.025127114414703704
METHYL,rh_postcentral_volume,0.7093446791614202,3.0431753900484564,0.013124441030225196
DIMETHYL,rh_postcentral_volume,0.44544731849787506,0.9935375145843228,0.026863294442986713
FA,rh_postcentral_volume,0.5413259137847446,-37.55621658086948,0.0215056760759403
AC,rh_postcentral_volume,0.7831540095901611,0.01728632343814336,-0.00969066596379729
CA,rh_postcentral_volume,0.8380044496376755,0.0004485442743529236,-0.007199000803881754
DXCA,rh_postcentral_volume,0.8550054381548712,0.0004295571951836083,0.006434526158469642
DG,rh_postcentral_volume,0.31667496332101647,-16.2352080986924,0.03524789128651491
TG,rh_postcentral_volume,0.9430287942070057,-144.83084294962813,0.002516413284263062
UBIQUINONE,rh_postcentral_volume,0.7071071268774678,-1.2439695059645133,0.013230338892784774
SPH,rh_posteriorcingulate_volume,0.20684371244783628,0.008921715195331331,0.044426605379560585
S1P,rh_posteriorcingulate_volume,0.01847750079607928,0.06132938103274975,-0.08281504149268369
DHCER,rh_posteriorcingulate_volume,0.03261987830209119,0.13397766289610508,0.07513342877178011
CER,rh_posteriorcingulate_volume,0.11982506671181162,0.804828730801309,0.05473238955422337
CER1P,rh_posteriorcingulate_volume,8.901390976569093e-06,0.0008604369724082095,-0.15547173549123028
HEXCER,rh_posteriorcingulate_volume,0.0027370663991438423,0.39140707897544885,-0.10519775216211422
HEX2CER,rh_posteriorcingulate_volume,0.03298599738913291,0.08304824558598928,-0.07497643819645738
HEX3CER,rh_posteriorcingulate_volume,0.013887562176183433,0.42264099098684643,-0.08646622860409363
GM3,rh_posteriorcingulate_volume,8.332752358543541e-10,-0.03199020999261374,-0.21365027248705343
GM1,rh_posteriorcingulate_volume,3.172248476899678e-05,-0.007599585219049765,-0.14572739872553087
SULFATIDE,rh_posteriorcingulate_volume,0.001540984297890525,-0.1945256378297995,-0.11116722027394517
SM,rh_posteriorcingulate_volume,0.0482901839659909,48.84246749957989,-0.06945401003072689
PA,rh_posteriorcingulate_volume,0.027041903910372016,0.0036269926350332216,-0.07773408950842318
PC,rh_posteriorcingulate_volume,0.011958218401254278,-13.098753532860604,-0.08832936133648298
LPC,rh_posteriorcingulate_volume,0.06896332535147688,-12.123719520224808,-0.06397408933100342
PE,rh_posteriorcingulate_volume,0.8976110203330225,-18.188538962392954,0.004531123692074252
LPE,rh_posteriorcingulate_volume,0.10892863415964575,-1.195627816269669,-0.056401778361717364
PI,rh_posteriorcingulate_volume,0.617846327743977,-6.700078519336738,0.01756637289396028
PIP1,rh_posteriorcingulate_volume,0.03772713722820932,0.0024668740014373958,0.07306711741419342
LPI,rh_posteriorcingulate_volume,0.18959874699320825,-0.1583635323876928,-0.04616606467206043
PS,rh_posteriorcingulate_volume,0.505119735186802,0.026854182238882116,0.023464397044852606
PG,rh_posteriorcingulate_volume,0.007354819904276591,-0.03496742168930621,0.0941717281021906
CE,rh_posteriorcingulate_volume,0.006054876746447331,42.71140181949599,-0.0964259847840401
COH,rh_posteriorcingulate_volume,0.059094483337378066,13.141756879648204,-0.0663900340039069
DE,rh_posteriorcingulate_volume,0.04682456260265609,1.55835833326719,-0.06991283322063743
DEDE,rh_posteriorcingulate_volume,0.05128311382408183,0.009410839535455582,-0.06855218443752104
METHYL,rh_posteriorcingulate_volume,0.8553290682189825,-6.892490829406868,-0.006420004112398003
DIMETHYL,rh_posteriorcingulate_volume,0.6619407302180205,-2.963524788966039,-0.015395267017093471
FA,rh_posteriorcingulate_volume,0.7932235971686039,231.32741361246727,-0.009229966763812198
AC,rh_posteriorcingulate_volume,0.12325356385596069,0.05313091747271057,-0.054231782540168284
CA,rh_posteriorcingulate_volume,0.6048419206160445,0.0026038500362065347,-0.01821924127703707
DXCA,rh_posteriorcingulate_volume,0.9525460441622325,0.0011364363271552742,0.002095491636344034
DG,rh_posteriorcingulate_volume,0.00034583105063984703,-40.89430940296462,0.12550278451484106
TG,rh_posteriorcingulate_volume,0.0022197772054730553,-258.60034345066805,0.10740822511802049
UBIQUINONE,rh_posteriorcingulate_volume,0.9506700502531334,-0.3758059071863545,-0.002178436117901753
SPH,rh_precentral_volume,0.7741869620299012,-0.0028223205518906006,-0.010102318364160702
S1P,rh_precentral_volume,0.007565739080201525,-0.015130567096131819,-0.09384022294373486
DHCER,rh_precentral_volume,2.152394654228844e-05,0.011845582611229186,0.14876621368186613
CER,rh_precentral_volume,0.026702288171813027,0.20438354220593807,0.0779069030105621
CER1P,rh_precentral_volume,0.05650385219780474,2.41030619875947e-05,-0.0670792795734412
HEXCER,rh_precentral_volume,0.11295915327629637,-0.01522487774408693,0.05576960067754302
HEX2CER,rh_precentral_volume,0.0010748138445773883,0.0026856662988378553,0.11477053313657379
HEX3CER,rh_precentral_volume,0.8161933562831446,0.010424273288079326,0.008184806345539229
GM3,rh_precentral_volume,0.00011240728341237402,-0.034046276324461514,-0.13536874419020967
GM1,rh_precentral_volume,0.23584590565723296,-0.0004891053897278455,-0.04172400323480104
SULFATIDE,rh_precentral_volume,0.016215053181713204,0.06005313595551258,-0.0845009485185482
SM,rh_precentral_volume,0.01211633485984985,5.285370982041733,0.08816703593717207
PA,rh_precentral_volume,0.31202689606370276,0.0018315197367942493,-0.03558786540752931
PC,rh_precentral_volume,0.0006679784287884146,3.844352534205139,-0.11937842953645032
LPC,rh_precentral_volume,0.006245774305401572,-4.291902601390524,-0.09606920296010997
PE,rh_precentral_volume,0.006369196300489665,5.138513029727958,-0.09584371181644363
LPE,rh_precentral_volume,0.004296417642489115,-0.3272738019493901,-0.10029714698185835
PI,rh_precentral_volume,0.6015965349213593,0.5708159973494978,0.01838314231370347
PIP1,rh_precentral_volume,3.168480152839658e-05,0.00020067549058306873,0.14573680344109335
LPI,rh_precentral_volume,0.003052643309115848,-0.1049744550874443,-0.10403010216144795
PS,rh_precentral_volume,0.3596136957266099,-0.03612120167530909,-0.03224989849873878
PG,rh_precentral_volume,0.9889485245483896,0.006953580823681671,0.0004877438877463456
CE,rh_precentral_volume,0.4017917689045346,-23.35607410599312,0.029516687500182975
COH,rh_precentral_volume,0.22778349807443843,-3.3755702718523843,0.04245032383987352
DE,rh_precentral_volume,0.7748700445883876,-0.04811412999141984,-0.010070912098314995
DEDE,rh_precentral_volume,0.15481504934510804,0.0005118708943948618,0.05006649068360152
METHYL,rh_precentral_volume,0.9421936063820108,-0.5670067840558184,0.002553367596056711
DIMETHYL,rh_precentral_volume,0.9558059810550965,-0.24098355073551936,-0.0019513853569604676
FA,rh_precentral_volume,0.20909805423719593,-9.73938802602992,0.044207109715405
AC,rh_precentral_volume,0.9802822570382401,-0.023165889070884158,0.0008702800767557207
CA,rh_precentral_volume,0.9680509972418798,-0.0013290027458859207,-0.0014103630045871234
DXCA,rh_precentral_volume,0.6360717877694884,-0.0004010071539212684,0.016661369733890947
DG,rh_precentral_volume,0.9229940161908202,9.920846949867638,-0.003403743521077111
TG,rh_precentral_volume,0.24830906076601114,10.897626365691716,-0.04063493798583103
UBIQUINONE,rh_precentral_volume,0.9191770070629689,1.0259938232271115,-0.003573024627538843
SPH,rh_precuneus_volume,0.5507952478763081,-0.0040666480070010854,-0.021004408618689442
S1P,rh_precuneus_volume,0.04405559740877671,0.03433069191186829,-0.07081365522598997
DHCER,rh_precuneus_volume,4.8258577740494324e-08,0.040152066031865816,0.1904155432431094
CER,rh_precuneus_volume,0.07323031660921862,-1.7372286633059408,0.06301684091683986
CER1P,rh_precuneus_volume,0.00011265625152135833,0.0002824691594683518,-0.13534997769049215
HEXCER,rh_precuneus_volume,0.4991377868188626,-0.009939651269958846,-0.02379494314341582
HEX2CER,rh_precuneus_volume,0.6093458828988311,-0.039533083261399024,0.017992428917345402
HEX3CER,rh_precuneus_volume,0.06561804668277993,0.15439107987120232,-0.06475913506511616
GM3,rh_precuneus_volume,0.08324114673501394,-0.04165163537168049,-0.060937897953881166
GM1,rh_precuneus_volume,0.0341066169621013,-0.006786436305863226,-0.07450499952947945
SULFATIDE,rh_precuneus_volume,0.33194407295588046,0.2526763307395858,-0.03415346573385733
SM,rh_precuneus_volume,0.2668361195977767,24.7278772854747,0.03908433187263289
PA,rh_precuneus_volume,0.1400764255330057,0.00689431744908015,-0.05192133381084274
PC,rh_precuneus_volume,0.00016820616764387023,2.621026381363025,-0.13190887239679597
LPC,rh_precuneus_volume,0.01375795274266773,-19.84727080419613,-0.08658398914855167
PE,rh_precuneus_volume,0.5572009429023455,28.026577646381305,-0.020667718015729804
LPE,rh_precuneus_volume,0.012975574267339899,-1.3956627135858133,-0.08731635519132298
PI,rh_precuneus_volume,0.14445239077985433,-0.5113236922864228,-0.05135565700328975
PIP1,rh_precuneus_volume,5.1755976677250754e-05,0.0021894180224682563,0.14180393471829877
LPI,rh_precuneus_volume,0.004288962930337908,-0.09897452756796905,-0.10031641660956665
PS,rh_precuneus_volume,0.6483883464445638,0.01904483620943227,-0.016055978601358822
PG,rh_precuneus_volume,0.09171309743199181,9.639048510880305e-05,0.059331205112773455
CE,rh_precuneus_volume,0.2537655063487094,91.3083356495456,-0.04017016267575989
COH,rh_precuneus_volume,0.015631802229719816,2.817204643169085,0.08496891641451812
DE,rh_precuneus_volume,0.2737227127418852,1.1022250062342014,0.03852689975958946
DEDE,rh_precuneus_volume,0.11419806494792466,0.006800053712849763,0.05557885129536592
METHYL,rh_precuneus_volume,0.061042266349065975,-0.7897389994269962,-0.06588812727465974
DIMETHYL,rh_precuneus_volume,0.09716309854005452,-0.11766678952135845,-0.05835960729457167
FA,rh_precuneus_volume,0.4438745928847834,9.726168693191568,0.026956199175581973
AC,rh_precuneus_volume,0.2350888991889059,-0.008068784748136291,-0.04179144509796035
CA,rh_precuneus_volume,0.08808504201624377,-0.0029529254629565346,-0.06000397882345451
DXCA,rh_precuneus_volume,0.3385404195202193,-0.0018750880863866537,-0.03369073832482947
DG,rh_precuneus_volume,0.4334233483033367,-50.68020561594061,0.027578418982325107
TG,rh_precuneus_volume,0.38010659486585985,-112.29727472474845,0.030898693363060628
UBIQUINONE,rh_precuneus_volume,0.19857068808202047,3.415225346769347,-0.045247309106417076
SPH,rh_rostralanteriorcingulate_volume,0.13674239627727788,-0.00014557807128963188,0.05236149735091564
S1P,rh_rostralanteriorcingulate_volume,0.8433609879264624,-0.0597849296847486,-0.006957787501394391
DHCER,rh_rostralanteriorcingulate_volume,0.18676308430458688,0.0251675542269181,0.0464630770459445
CER,rh_rostralanteriorcingulate_volume,0.5726351778625951,-0.601719455282144,-0.019864086667949636
CER1P,rh_rostralanteriorcingulate_volume,0.012997324530144705,-0.0018986511217706432,-0.08729547497034292
HEXCER,rh_rostralanteriorcingulate_volume,0.709205937994341,-0.6446322643825123,-0.013131003854617622
HEX2CER,rh_rostralanteriorcingulate_volume,0.4618755028873229,-0.4044898359917239,-0.025903729221556374
HEX3CER,rh_rostralanteriorcingulate_volume,0.007553640750491719,-0.3571237832504292,-0.09385901305775425
GM3,rh_rostralanteriorcingulate_volume,5.4748358558936065e-09,-0.21961030171220547,-0.20321520728049386
GM1,rh_rostralanteriorcingulate_volume,0.0007763540361637985,-0.017240289800647325,-0.11793935816426418
SULFATIDE,rh_rostralanteriorcingulate_volume,0.07118350856091459,-0.08155198474303317,-0.0634701545652425
SM,rh_rostralanteriorcingulate_volume,0.3547053975086853,-24.31121642699861,-0.03258061822119672
PA,rh_rostralanteriorcingulate_volume,0.5053474552904691,-0.0075665988873372825,-0.02345185474762056
PC,rh_rostralanteriorcingulate_volume,0.07471370761284181,-5.741562856048079,-0.06269473371476526
LPC,rh_rostralanteriorcingulate_volume,0.04662025440328256,-0.9696393383842529,-0.06997774762439454
PE,rh_rostralanteriorcingulate_volume,0.9190782414340688,18.099589052981678,0.003577405876436456
LPE,rh_rostralanteriorcingulate_volume,0.5996061076182766,0.0605346691836175,-0.018483861317342948
PI,rh_rostralanteriorcingulate_volume,0.021722087226752913,1.9450447542005986,-0.08068783149294659
PIP1,rh_rostralanteriorcingulate_volume,1.7748981851826868e-09,0.00027153155921034116,0.20952399523262183
LPI,rh_rostralanteriorcingulate_volume,0.018354903166389092,-0.22124769324499644,-0.08290163639329999
PS,rh_rostralanteriorcingulate_volume,0.43222354390229945,-0.017050781587432538,0.02765039974612792
PG,rh_rostralanteriorcingulate_volume,0.14475924985773006,0.04166421298605068,0.051316484564446846
CE,rh_rostralanteriorcingulate_volume,0.10068436646579211,-173.38430019185586,-0.05775476513851922
COH,rh_rostralanteriorcingulate_volume,0.6757762722792834,4.432374598838688,-0.014726285871344714
DE,rh_rostralanteriorcingulate_volume,0.7694510004894707,-1.2508560945838492,0.010320287172288388
DEDE,rh_rostralanteriorcingulate_volume,0.45405121412986105,-0.00923546432820731,0.026358304497943276
METHYL,rh_rostralanteriorcingulate_volume,0.39346702210860535,-0.8936912137148856,0.030041754584272568
DIMETHYL,rh_rostralanteriorcingulate_volume,0.445363537086222,-0.8381338937600471,0.026868238901985704
FA,rh_rostralanteriorcingulate_volume,0.9748443830185617,-90.25604837759323,-0.001110361815651377
AC,rh_rostralanteriorcingulate_volume,0.32728473947482056,-0.09064011852409622,-0.03448389736182777
CA,rh_rostralanteriorcingulate_volume,0.10981975214549491,-0.0032162372844313117,0.05626044005628102
DXCA,rh_rostralanteriorcingulate_volume,0.058350628138833946,0.00044186113064422275,0.06658533132633976
DG,rh_rostralanteriorcingulate_volume,0.11904163359034035,70.62016728104,0.05484834898998913
TG,rh_rostralanteriorcingulate_volume,0.04905459611910185,197.83989562039622,0.06921932232389412
UBIQUINONE,rh_rostralanteriorcingulate_volume,0.07942056570108195,2.2989523962506118,-0.06170603179618975
SPH,rh_rostralmiddlefrontal_volume,0.18638940555375472,-0.011056994235676415,0.04650246410915998
S1P,rh_rostralmiddlefrontal_volume,0.13559787299039752,-0.1798349908305663,-0.05251450351643926
DHCER,rh_rostralmiddlefrontal_volume,0.20200676412938043,0.14901828737260123,0.0449034781793041
CER,rh_rostralmiddlefrontal_volume,0.901246255926903,-2.9836366643379812,0.004369407821707339
CER1P,rh_rostralmiddlefrontal_volume,0.7733825469723341,-0.0024631444309063193,-0.010139313457135249
HEXCER,rh_rostralmiddlefrontal_volume,0.22489723816413817,-0.4245872611598681,0.042714775938465926
HEX2CER,rh_rostralmiddlefrontal_volume,0.006599313552565498,-0.34979462998021377,0.09543357158970285
HEX3CER,rh_rostralmiddlefrontal_volume,0.3905334899105188,-0.43353905301763124,-0.030228376994336434
GM3,rh_rostralmiddlefrontal_volume,0.06663185642229195,-0.3903019045014575,-0.06451781442954192
GM1,rh_rostralmiddlefrontal_volume,0.3806582091470618,-0.02130242014781205,-0.030862952107648087
SULFATIDE,rh_rostralmiddlefrontal_volume,0.03827371435874519,-0.38802047972862497,-0.07286034354877124
SM,rh_rostralmiddlefrontal_volume,0.031542892305239746,20.282345483944106,0.07560413546706095
PA,rh_rostralmiddlefrontal_volume,0.5790908274822273,-0.0039413845947623575,0.019531017387927934
PC,rh_rostralmiddlefrontal_volume,0.0035858274711688637,16.172268112815704,-0.1022864637332339
LPC,rh_rostralmiddlefrontal_volume,0.01184067647372265,-36.534895756955,-0.08845126751329419
PE,rh_rostralmiddlefrontal_volume,0.06326484179990476,16.782602892706183,-0.0653313353423371
LPE,rh_rostralmiddlefrontal_volume,0.04855680630574506,-1.8190881348252739,-0.06937180102904043
PI,rh_rostralmiddlefrontal_volume,0.532296144778618,-2.7666973011055145,-0.021987761556826954
PIP1,rh_rostralmiddlefrontal_volume,2.9915875509897265e-07,-0.0041845887580863605,0.1789697190878393
LPI,rh_rostralmiddlefrontal_volume,0.003853029672361446,-0.15177967689977415,-0.10149966886674473
PS,rh_rostralmiddlefrontal_volume,0.7822427965222737,-0.022956442560222987,0.009732436005636936
PG,rh_rostralmiddlefrontal_volume,0.622037307474688,0.008575050154162732,0.0173572593789683
CE,rh_rostralmiddlefrontal_volume,0.9643829435736286,-29.09947527764936,0.001572388206978547
COH,rh_rostralmiddlefrontal_volume,0.558597333300988,-58.33366299025762,0.020594573030288672
DE,rh_rostralmiddlefrontal_volume,0.523954181472527,-1.419453427312478,0.02243681145241063
DEDE,rh_rostralmiddlefrontal_volume,0.3509480813721807,-0.026504428047754065,0.03283573842868271
METHYL,rh_rostralmiddlefrontal_volume,0.7951756906577135,-4.388555461671088,0.009140840128029903
DIMETHYL,rh_rostralmiddlefrontal_volume,0.6363886793036589,-1.7353276153043153,0.016645732669672744
FA,rh_rostralmiddlefrontal_volume,0.6114202379686999,55.13784085904623,0.01788821843441597
AC,rh_rostralmiddlefrontal_volume,0.8270488559932573,-0.23135302432520347,0.007693413317057118
CA,rh_rostralmiddlefrontal_volume,0.4977466363595076,-0.0012583422712361169,-0.023872114291611873
DXCA,rh_rostralmiddlefrontal_volume,0.5298380160292936,-8.528377779372923e-05,-0.022119709275091975
DG,rh_rostralmiddlefrontal_volume,0.3060498554293865,-16.113097186103765,-0.03602997969115344
TG,rh_rostralmiddlefrontal_volume,0.7454435422941366,-7.410973293851646,0.01143150204505047
UBIQUINONE,rh_rostralmiddlefrontal_volume,0.19378628966623376,7.233718323151803,0.04573337025259594
SPH,rh_superiorfrontal_volume,0.9522011177243129,0.039338128845651195,0.00211074119844025
S1P,rh_superiorfrontal_volume,3.391150678019413e-05,0.1913546939676086,-0.14519848832057414
DHCER,rh_superiorfrontal_volume,4.178653009485669e-06,0.12029770798501078,0.16100022960787558
CER,rh_superiorfrontal_volume,0.22420141373592717,2.578272825745605,0.04277889196523432
CER1P,rh_superiorfrontal_volume,9.386493464594189e-07,0.0020993634535129966,-0.1714058276499386
HEXCER,rh_superiorfrontal_volume,0.011762968763266777,0.9731496850398148,-0.08853244995800298
HEX2CER,rh_superiorfrontal_volume,0.2142892762897607,0.9949504961000667,-0.04370808764852687
HEX3CER,rh_superiorfrontal_volume,0.0022814494503277153,0.9372822186425643,-0.10712131906264712
GM3,rh_superiorfrontal_volume,9.49405856062688e-06,0.011181753130038673,-0.15499166511452991
GM1,rh_superiorfrontal_volume,0.0004966899449272194,0.032077874785757764,-0.1221694017049583
SULFATIDE,rh_superiorfrontal_volume,1.7534135338055753e-05,0.5675868039920812,-0.15034877567519658
SM,rh_superiorfrontal_volume,0.5119373027092134,139.5499993313593,-0.023090176059385726
PA,rh_superiorfrontal_volume,0.06896736469504863,0.017829311156284108,-0.06397316048932969
PC,rh_superiorfrontal_volume,5.818878318802734e-06,200.52896184332624,-0.1586025406235649
LPC,rh_superiorfrontal_volume,0.1914366932676131,10.12214558057777,-0.04597529634439301
PE,rh_superiorfrontal_volume,0.13996900680095756,-0.29319274318042154,-0.05193538916167152
LPE,rh_superiorfrontal_volume,0.04898568323597505,-2.421090774573354,-0.0692403535898869
PI,rh_superiorfrontal_volume,0.3596661654034971,-0.6480947086278409,0.032246378469287365
PIP1,rh_superiorfrontal_volume,0.006192015703246089,0.002363394844884198,0.09616867360568525
LPI,rh_superiorfrontal_volume,0.031032730755657677,1.1117223535123988,-0.07583192495986157
PS,rh_superiorfrontal_volume,0.44235653576089784,0.14897175199808962,-0.02704605262493208
PG,rh_superiorfrontal_volume,0.010346306636485388,-0.09711290952189765,0.09010257588713859
CE,rh_superiorfrontal_volume,0.048963489503743934,1650.3450373262137,-0.06924713208914791
COH,rh_superiorfrontal_volume,0.754247630838352,104.54542264741964,-0.011022731728501241
DE,rh_superiorfrontal_volume,0.08315288338150464,10.11667728266117,-0.06095531814164109
DEDE,rh_superiorfrontal_volume,0.7002993709757869,0.05529143059528974,0.013553273915104757
METHYL,rh_superiorfrontal_volume,0.599323448280329,11.822082570346774,-0.018498176592680323
DIMETHYL,rh_superiorfrontal_volume,0.6601724209726118,4.072220119638594,-0.015481165084837543
FA,rh_superiorfrontal_volume,0.4911887130479614,412.57729561152394,0.024237457807528718
AC,rh_superiorfrontal_volume,0.850318374693391,0.6294645655921802,-0.00664496959138239
CA,rh_superiorfrontal_volume,0.5855535923343607,0.006793018970540924,0.019199319651184394
DXCA,rh_superiorfrontal_volume,0.22063787340078844,0.0010846676459795996,0.043109497093098165
DG,rh_superiorfrontal_volume,0.004831044070117588,-272.16749433054935,0.098988351802403
TG,rh_superiorfrontal_volume,0.034437557541815655,-2256.146858240632,0.07436830407782317
UBIQUINONE,rh_superiorfrontal_volume,0.13052211610617603,11.17991304805677,-0.053205322574769225
SPH,rh_superiorparietal_volume,0.399514052029943,-0.0013873157914242376,-0.02965969481338832
S1P,rh_superiorparietal_volume,6.691281037926474e-05,-0.03902118961440668,-0.13970365743169402
DHCER,rh_superiorparietal_volume,0.028161481579239006,0.019390871857487547,0.07717733088684094
CER,rh_superiorparietal_volume,0.38985425954252856,0.4756087414044907,0.03027170858677568
CER1P,rh_superiorparietal_volume,0.20096151284009098,0.0007029799550386952,-0.04500761730993687
HEXCER,rh_superiorparietal_volume,0.6745090919212735,-0.0633739696807839,0.01478733312751624
HEX2CER,rh_superiorparietal_volume,0.004803524478271512,0.029275587149004256,0.09905244512500085
HEX3CER,rh_superiorparietal_volume,0.08787547364555832,0.11865624175108219,0.06004351654170804
GM3,rh_superiorparietal_volume,0.5388987300742739,0.08929934629615131,-0.021634860873748316
GM1,rh_superiorparietal_volume,0.5162097301303472,-0.002758223518135915,-0.02285698281848423
SULFATIDE,rh_superiorparietal_volume,0.5411498415199312,-0.013959860843707515,-0.021515037634911652
SM,rh_superiorparietal_volume,3.976704755713846e-05,12.377457578592622,0.14392849814737269
PA,rh_superiorparietal_volume,0.7703687103492993,0.0022983324170686658,-0.010278019729441472
PC,rh_superiorparietal_volume,0.3827715040309029,12.349375848641753,-0.030726316348743177
LPC,rh_superiorparietal_volume,0.012258272819152585,12.3162005046916,-0.0880229080178395
PE,rh_superiorparietal_volume,0.3120862475960283,-4.25086412606243,-0.035583503356033455
LPE,rh_superiorparietal_volume,0.008709574205875894,0.8324991907419006,-0.09217461987116882
PI,rh_superiorparietal_volume,0.7595812965396743,1.4496857743231994,-0.010775814622901154
PIP1,rh_superiorparietal_volume,0.00047455316546433403,-0.00013069782360915674,0.1225937497880238
LPI,rh_superiorparietal_volume,7.31680376123732e-05,0.147686073658758,-0.13896588478099733
PS,rh_superiorparietal_volume,0.7643319603280326,-0.046652440426214886,0.010556331909817229
PG,rh_superiorparietal_volume,0.27997647450228924,0.0034799315403305177,0.03802892412619437
CE,rh_superiorparietal_volume,0.28278780741219023,20.31785319856587,0.037807522002342095
COH,rh_superiorparietal_volume,0.03274813512172421,2.883016333398144,0.07507826210491969
DE,rh_superiorparietal_volume,0.7072088841168961,-1.0543691071976198,0.013225520385750965
DEDE,rh_superiorparietal_volume,0.015170881784246882,-0.010703791309999725,0.08534970729949096
METHYL,rh_superiorparietal_volume,0.05373975741456878,1.0865518118031388,-0.06784425985298763
DIMETHYL,rh_superiorparietal_volume,0.055209334044116494,0.2761359543551074,-0.06743357518300575
FA,rh_superiorparietal_volume,0.7418885477233543,-22.058525428190414,-0.01159699275887324
AC,rh_superiorparietal_volume,0.4389716793822143,-0.02960389340670689,-0.02724703802524326
CA,rh_superiorparietal_volume,0.36400690836964805,-0.0006060005615272777,-0.0319562775684337
DXCA,rh_superiorparietal_volume,0.45703855608576854,-0.0013117300454608058,-0.026184231937678402
DG,rh_superiorparietal_volume,0.4688765623088398,-3.1653003609080477,-0.025500607490151928
TG,rh_superiorparietal_volume,0.1309923967903681,-19.072519575654262,-0.053140452174722345
UBIQUINONE,rh_superiorparietal_volume,0.8220150302264062,0.2351783259932832,-0.007921086437064798
SPH,rh_superiortemporal_volume,0.1768797552631692,0.003810825293595562,0.04752506266142211
S1P,rh_superiortemporal_volume,0.6070877145328464,0.09233161744297147,-0.018106052919864685
